id_tiempo,fecha_completa,año,mes,nombre_mes,trimestre,dia,dia_semana,es_fin_semana
20230423,2023-04-23,2023,4,April,2,23,Sunday,1
20230424,2023-04-24,2023,4,April,2,24,Monday,0
20230427,2023-04-27,2023,4,April,2,27,Thursday,0
20230428,2023-04-28,2023,4,April,2,28,Friday,0
20230429,2023-04-29,2023,4,April,2,29,Saturday,1
20230430,2023-04-30,2023,4,April,2,30,Sunday,1
20230501,2023-05-01,2023,5,May,2,1,Monday,0
20230502,2023-05-02,2023,5,May,2,2,Tuesday,0
20230504,2023-05-04,2023,5,May,2,4,Thursday,0
20230505,2023-05-05,2023,5,May,2,5,Friday,0
20230506,2023-05-06,2023,5,May,2,6,Saturday,1
20230508,2023-05-08,2023,5,May,2,8,Monday,0
20230509,2023-05-09,2023,5,May,2,9,Tuesday,0
20230510,2023-05-10,2023,5,May,2,10,Wednesday,0
20230511,2023-05-11,2023,5,May,2,11,Thursday,0
20230512,2023-05-12,2023,5,May,2,12,Friday,0
20230514,2023-05-14,2023,5,May,2,14,Sunday,1
20230515,2023-05-15,2023,5,May,2,15,Monday,0
20230516,2023-05-16,2023,5,May,2,16,Tuesday,0
20230520,2023-05-20,2023,5,May,2,20,Saturday,1
20230521,2023-05-21,2023,5,May,2,21,Sunday,1
20230523,2023-05-23,2023,5,May,2,23,Tuesday,0
20230524,2023-05-24,2023,5,May,2,24,Wednesday,0
20230526,2023-05-26,2023,5,May,2,26,Friday,0
20230527,2023-05-27,2023,5,May,2,27,Saturday,1
20230528,2023-05-28,2023,5,May,2,28,Sunday,1
20230529,2023-05-29,2023,5,May,2,29,Monday,0
20230531,2023-05-31,2023,5,May,2,31,Wednesday,0
20230601,2023-06-01,2023,6,June,2,1,Thursday,0
20230602,2023-06-02,2023,6,June,2,2,Friday,0
20230603,2023-06-03,2023,6,June,2,3,Saturday,1
20230604,2023-06-04,2023,6,June,2,4,Sunday,1
20230605,2023-06-05,2023,6,June,2,5,Monday,0
20230606,2023-06-06,2023,6,June,2,6,Tuesday,0
20230607,2023-06-07,2023,6,June,2,7,Wednesday,0
20230609,2023-06-09,2023,6,June,2,9,Friday,0
20230614,2023-06-14,2023,6,June,2,14,Wednesday,0
20230616,2023-06-16,2023,6,June,2,16,Friday,0
20230617,2023-06-17,2023,6,June,2,17,Saturday,1
20230619,2023-06-19,2023,6,June,2,19,Monday,0
20230620,2023-06-20,2023,6,June,2,20,Tuesday,0
20230622,2023-06-22,2023,6,June,2,22,Thursday,0
20230623,2023-06-23,2023,6,June,2,23,Friday,0
20230624,2023-06-24,2023,6,June,2,24,Saturday,1
20230626,2023-06-26,2023,6,June,2,26,Monday,0
20230628,2023-06-28,2023,6,June,2,28,Wednesday,0
20230630,2023-06-30,2023,6,June,2,30,Friday,0
20230703,2023-07-03,2023,7,July,3,3,Monday,0
20230704,2023-07-04,2023,7,July,3,4,Tuesday,0
20230705,2023-07-05,2023,7,July,3,5,Wednesday,0
20230706,2023-07-06,2023,7,July,3,6,Thursday,0
20230707,2023-07-07,2023,7,July,3,7,Friday,0
20230708,2023-07-08,2023,7,July,3,8,Saturday,1
20230710,2023-07-10,2023,7,July,3,10,Monday,0
20230712,2023-07-12,2023,7,July,3,12,Wednesday,0
20230713,2023-07-13,2023,7,July,3,13,Thursday,0
20230714,2023-07-14,2023,7,July,3,14,Friday,0
20230719,2023-07-19,2023,7,July,3,19,Wednesday,0
20230722,2023-07-22,2023,7,July,3,22,Saturday,1
20230723,2023-07-23,2023,7,July,3,23,Sunday,1
20230724,2023-07-24,2023,7,July,3,24,Monday,0
20230725,2023-07-25,2023,7,July,3,25,Tuesday,0
20230729,2023-07-29,2023,7,July,3,29,Saturday,1
20230802,2023-08-02,2023,8,August,3,2,Wednesday,0
20230803,2023-08-03,2023,8,August,3,3,Thursday,0
20230804,2023-08-04,2023,8,August,3,4,Friday,0
20230806,2023-08-06,2023,8,August,3,6,Sunday,1
20230808,2023-08-08,2023,8,August,3,8,Tuesday,0
20230810,2023-08-10,2023,8,August,3,10,Thursday,0
20230813,2023-08-13,2023,8,August,3,13,Sunday,1
20230815,2023-08-15,2023,8,August,3,15,Tuesday,0
20230817,2023-08-17,2023,8,August,3,17,Thursday,0
20230818,2023-08-18,2023,8,August,3,18,Friday,0
20230819,2023-08-19,2023,8,August,3,19,Saturday,1
20230820,2023-08-20,2023,8,August,3,20,Sunday,1
20230821,2023-08-21,2023,8,August,3,21,Monday,0
20230824,2023-08-24,2023,8,August,3,24,Thursday,0
20230826,2023-08-26,2023,8,August,3,26,Saturday,1
20230828,2023-08-28,2023,8,August,3,28,Monday,0
20230829,2023-08-29,2023,8,August,3,29,Tuesday,0
20230830,2023-08-30,2023,8,August,3,30,Wednesday,0
20230901,2023-09-01,2023,9,September,3,1,Friday,0
20230905,2023-09-05,2023,9,September,3,5,Tuesday,0
20230906,2023-09-06,2023,9,September,3,6,Wednesday,0
20230910,2023-09-10,2023,9,September,3,10,Sunday,1
20230913,2023-09-13,2023,9,September,3,13,Wednesday,0
20230914,2023-09-14,2023,9,September,3,14,Thursday,0
20230915,2023-09-15,2023,9,September,3,15,Friday,0
20230916,2023-09-16,2023,9,September,3,16,Saturday,1
20230917,2023-09-17,2023,9,September,3,17,Sunday,1
20230918,2023-09-18,2023,9,September,3,18,Monday,0
20230919,2023-09-19,2023,9,September,3,19,Tuesday,0
20230920,2023-09-20,2023,9,September,3,20,Wednesday,0
20230921,2023-09-21,2023,9,September,3,21,Thursday,0
20230922,2023-09-22,2023,9,September,3,22,Friday,0
20230923,2023-09-23,2023,9,September,3,23,Saturday,1
20230924,2023-09-24,2023,9,September,3,24,Sunday,1
20230925,2023-09-25,2023,9,September,3,25,Monday,0
20230926,2023-09-26,2023,9,September,3,26,Tuesday,0
20230927,2023-09-27,2023,9,September,3,27,Wednesday,0
20230928,2023-09-28,2023,9,September,3,28,Thursday,0
20230930,2023-09-30,2023,9,September,3,30,Saturday,1
20231001,2023-10-01,2023,10,October,4,1,Sunday,1
20231003,2023-10-03,2023,10,October,4,3,Tuesday,0
20231004,2023-10-04,2023,10,October,4,4,Wednesday,0
20231006,2023-10-06,2023,10,October,4,6,Friday,0
20231008,2023-10-08,2023,10,October,4,8,Sunday,1
20231009,2023-10-09,2023,10,October,4,9,Monday,0
20231010,2023-10-10,2023,10,October,4,10,Tuesday,0
20231011,2023-10-11,2023,10,October,4,11,Wednesday,0
20231013,2023-10-13,2023,10,October,4,13,Friday,0
20231017,2023-10-17,2023,10,October,4,17,Tuesday,0
20231018,2023-10-18,2023,10,October,4,18,Wednesday,0
20231019,2023-10-19,2023,10,October,4,19,Thursday,0
20231020,2023-10-20,2023,10,October,4,20,Friday,0
20231021,2023-10-21,2023,10,October,4,21,Saturday,1
20231022,2023-10-22,2023,10,October,4,22,Sunday,1
20231023,2023-10-23,2023,10,October,4,23,Monday,0
20231025,2023-10-25,2023,10,October,4,25,Wednesday,0
20231026,2023-10-26,2023,10,October,4,26,Thursday,0
20231028,2023-10-28,2023,10,October,4,28,Saturday,1
20231029,2023-10-29,2023,10,October,4,29,Sunday,1
20231030,2023-10-30,2023,10,October,4,30,Monday,0
20231102,2023-11-02,2023,11,November,4,2,Thursday,0
20231103,2023-11-03,2023,11,November,4,3,Friday,0
20231104,2023-11-04,2023,11,November,4,4,Saturday,1
20231105,2023-11-05,2023,11,November,4,5,Sunday,1
20231106,2023-11-06,2023,11,November,4,6,Monday,0
20231107,2023-11-07,2023,11,November,4,7,Tuesday,0
20231108,2023-11-08,2023,11,November,4,8,Wednesday,0
20231109,2023-11-09,2023,11,November,4,9,Thursday,0
20231110,2023-11-10,2023,11,November,4,10,Friday,0
20231111,2023-11-11,2023,11,November,4,11,Saturday,1
20231113,2023-11-13,2023,11,November,4,13,Monday,0
20231114,2023-11-14,2023,11,November,4,14,Tuesday,0
20231116,2023-11-16,2023,11,November,4,16,Thursday,0
20231117,2023-11-17,2023,11,November,4,17,Friday,0
20231118,2023-11-18,2023,11,November,4,18,Saturday,1
20231119,2023-11-19,2023,11,November,4,19,Sunday,1
20231120,2023-11-20,2023,11,November,4,20,Monday,0
20231122,2023-11-22,2023,11,November,4,22,Wednesday,0
20231123,2023-11-23,2023,11,November,4,23,Thursday,0
20231124,2023-11-24,2023,11,November,4,24,Friday,0
20231125,2023-11-25,2023,11,November,4,25,Saturday,1
20231127,2023-11-27,2023,11,November,4,27,Monday,0
20231128,2023-11-28,2023,11,November,4,28,Tuesday,0
20231129,2023-11-29,2023,11,November,4,29,Wednesday,0
20231203,2023-12-03,2023,12,December,4,3,Sunday,1
20231205,2023-12-05,2023,12,December,4,5,Tuesday,0
20231209,2023-12-09,2023,12,December,4,9,Saturday,1
20231210,2023-12-10,2023,12,December,4,10,Sunday,1
20231211,2023-12-11,2023,12,December,4,11,Monday,0
20231212,2023-12-12,2023,12,December,4,12,Tuesday,0
20231215,2023-12-15,2023,12,December,4,15,Friday,0
20231216,2023-12-16,2023,12,December,4,16,Saturday,1
20231217,2023-12-17,2023,12,December,4,17,Sunday,1
20231219,2023-12-19,2023,12,December,4,19,Tuesday,0
20231221,2023-12-21,2023,12,December,4,21,Thursday,0
20231222,2023-12-22,2023,12,December,4,22,Friday,0
20231223,2023-12-23,2023,12,December,4,23,Saturday,1
20231225,2023-12-25,2023,12,December,4,25,Monday,0
20231226,2023-12-26,2023,12,December,4,26,Tuesday,0
20231227,2023-12-27,2023,12,December,4,27,Wednesday,0
20231230,2023-12-30,2023,12,December,4,30,Saturday,1
20240102,2024-01-02,2024,1,January,1,2,Tuesday,0
20240103,2024-01-03,2024,1,January,1,3,Wednesday,0
20240104,2024-01-04,2024,1,January,1,4,Thursday,0
20240105,2024-01-05,2024,1,January,1,5,Friday,0
20240106,2024-01-06,2024,1,January,1,6,Saturday,1
20240107,2024-01-07,2024,1,January,1,7,Sunday,1
20240108,2024-01-08,2024,1,January,1,8,Monday,0
20240109,2024-01-09,2024,1,January,1,9,Tuesday,0
20240110,2024-01-10,2024,1,January,1,10,Wednesday,0
20240111,2024-01-11,2024,1,January,1,11,Thursday,0
20240112,2024-01-12,2024,1,January,1,12,Friday,0
20240116,2024-01-16,2024,1,January,1,16,Tuesday,0
20240117,2024-01-17,2024,1,January,1,17,Wednesday,0
20240118,2024-01-18,2024,1,January,1,18,Thursday,0
20240119,2024-01-19,2024,1,January,1,19,Friday,0
20240120,2024-01-20,2024,1,January,1,20,Saturday,1
20240121,2024-01-21,2024,1,January,1,21,Sunday,1
20240123,2024-01-23,2024,1,January,1,23,Tuesday,0
20240124,2024-01-24,2024,1,January,1,24,Wednesday,0
20240125,2024-01-25,2024,1,January,1,25,Thursday,0
20240126,2024-01-26,2024,1,January,1,26,Friday,0
20240128,2024-01-28,2024,1,January,1,28,Sunday,1
20240129,2024-01-29,2024,1,January,1,29,Monday,0
20240130,2024-01-30,2024,1,January,1,30,Tuesday,0
20240131,2024-01-31,2024,1,January,1,31,Wednesday,0
20240201,2024-02-01,2024,2,February,1,1,Thursday,0
20240203,2024-02-03,2024,2,February,1,3,Saturday,1
20240204,2024-02-04,2024,2,February,1,4,Sunday,1
20240206,2024-02-06,2024,2,February,1,6,Tuesday,0
20240207,2024-02-07,2024,2,February,1,7,Wednesday,0
20240208,2024-02-08,2024,2,February,1,8,Thursday,0
20240209,2024-02-09,2024,2,February,1,9,Friday,0
20240210,2024-02-10,2024,2,February,1,10,Saturday,1
20240211,2024-02-11,2024,2,February,1,11,Sunday,1
20240212,2024-02-12,2024,2,February,1,12,Monday,0
20240214,2024-02-14,2024,2,February,1,14,Wednesday,0
20240215,2024-02-15,2024,2,February,1,15,Thursday,0
20240216,2024-02-16,2024,2,February,1,16,Friday,0
20240217,2024-02-17,2024,2,February,1,17,Saturday,1
20240218,2024-02-18,2024,2,February,1,18,Sunday,1
20240219,2024-02-19,2024,2,February,1,19,Monday,0
20240220,2024-02-20,2024,2,February,1,20,Tuesday,0
20240221,2024-02-21,2024,2,February,1,21,Wednesday,0
20240223,2024-02-23,2024,2,February,1,23,Friday,0
20240224,2024-02-24,2024,2,February,1,24,Saturday,1
20240225,2024-02-25,2024,2,February,1,25,Sunday,1
20240226,2024-02-26,2024,2,February,1,26,Monday,0
20240229,2024-02-29,2024,2,February,1,29,Thursday,0
20240301,2024-03-01,2024,3,March,1,1,Friday,0
20240303,2024-03-03,2024,3,March,1,3,Sunday,1
20240304,2024-03-04,2024,3,March,1,4,Monday,0
20240307,2024-03-07,2024,3,March,1,7,Thursday,0
20240308,2024-03-08,2024,3,March,1,8,Friday,0
20240310,2024-03-10,2024,3,March,1,10,Sunday,1
20240311,2024-03-11,2024,3,March,1,11,Monday,0
20240312,2024-03-12,2024,3,March,1,12,Tuesday,0
20240313,2024-03-13,2024,3,March,1,13,Wednesday,0
20240314,2024-03-14,2024,3,March,1,14,Thursday,0
20240315,2024-03-15,2024,3,March,1,15,Friday,0
20240317,2024-03-17,2024,3,March,1,17,Sunday,1
20240318,2024-03-18,2024,3,March,1,18,Monday,0
20240319,2024-03-19,2024,3,March,1,19,Tuesday,0
20240320,2024-03-20,2024,3,March,1,20,Wednesday,0
20240321,2024-03-21,2024,3,March,1,21,Thursday,0
20240323,2024-03-23,2024,3,March,1,23,Saturday,1
20240325,2024-03-25,2024,3,March,1,25,Monday,0
20240326,2024-03-26,2024,3,March,1,26,Tuesday,0
20240328,2024-03-28,2024,3,March,1,28,Thursday,0
20240330,2024-03-30,2024,3,March,1,30,Saturday,1
20240403,2024-04-03,2024,4,April,2,3,Wednesday,0
20240405,2024-04-05,2024,4,April,2,5,Friday,0
20240406,2024-04-06,2024,4,April,2,6,Saturday,1
20240408,2024-04-08,2024,4,April,2,8,Monday,0
20240409,2024-04-09,2024,4,April,2,9,Tuesday,0
20240410,2024-04-10,2024,4,April,2,10,Wednesday,0
20240411,2024-04-11,2024,4,April,2,11,Thursday,0
20240412,2024-04-12,2024,4,April,2,12,Friday,0
20240417,2024-04-17,2024,4,April,2,17,Wednesday,0
20240418,2024-04-18,2024,4,April,2,18,Thursday,0
20240419,2024-04-19,2024,4,April,2,19,Friday,0
20240420,2024-04-20,2024,4,April,2,20,Saturday,1
20240423,2024-04-23,2024,4,April,2,23,Tuesday,0
20240425,2024-04-25,2024,4,April,2,25,Thursday,0
20240426,2024-04-26,2024,4,April,2,26,Friday,0
20240429,2024-04-29,2024,4,April,2,29,Monday,0
20240430,2024-04-30,2024,4,April,2,30,Tuesday,0
20240501,2024-05-01,2024,5,May,2,1,Wednesday,0
20240502,2024-05-02,2024,5,May,2,2,Thursday,0
20240503,2024-05-03,2024,5,May,2,3,Friday,0
20240504,2024-05-04,2024,5,May,2,4,Saturday,1
20240506,2024-05-06,2024,5,May,2,6,Monday,0
20240507,2024-05-07,2024,5,May,2,7,Tuesday,0
20240508,2024-05-08,2024,5,May,2,8,Wednesday,0
20240512,2024-05-12,2024,5,May,2,12,Sunday,1
20240513,2024-05-13,2024,5,May,2,13,Monday,0
20240514,2024-05-14,2024,5,May,2,14,Tuesday,0
20240515,2024-05-15,2024,5,May,2,15,Wednesday,0
20240518,2024-05-18,2024,5,May,2,18,Saturday,1
20240520,2024-05-20,2024,5,May,2,20,Monday,0
20240521,2024-05-21,2024,5,May,2,21,Tuesday,0
20240522,2024-05-22,2024,5,May,2,22,Wednesday,0
20240523,2024-05-23,2024,5,May,2,23,Thursday,0
20240524,2024-05-24,2024,5,May,2,24,Friday,0
20240525,2024-05-25,2024,5,May,2,25,Saturday,1
20240526,2024-05-26,2024,5,May,2,26,Sunday,1
20240528,2024-05-28,2024,5,May,2,28,Tuesday,0
20240601,2024-06-01,2024,6,June,2,1,Saturday,1
20240603,2024-06-03,2024,6,June,2,3,Monday,0
20240604,2024-06-04,2024,6,June,2,4,Tuesday,0
20240605,2024-06-05,2024,6,June,2,5,Wednesday,0
20240606,2024-06-06,2024,6,June,2,6,Thursday,0
20240610,2024-06-10,2024,6,June,2,10,Monday,0
20240611,2024-06-11,2024,6,June,2,11,Tuesday,0
20240612,2024-06-12,2024,6,June,2,12,Wednesday,0
20240614,2024-06-14,2024,6,June,2,14,Friday,0
20240616,2024-06-16,2024,6,June,2,16,Sunday,1
20240618,2024-06-18,2024,6,June,2,18,Tuesday,0
20240619,2024-06-19,2024,6,June,2,19,Wednesday,0
20240620,2024-06-20,2024,6,June,2,20,Thursday,0
20240621,2024-06-21,2024,6,June,2,21,Friday,0
20240623,2024-06-23,2024,6,June,2,23,Sunday,1
20240624,2024-06-24,2024,6,June,2,24,Monday,0
20240625,2024-06-25,2024,6,June,2,25,Tuesday,0
20240626,2024-06-26,2024,6,June,2,26,Wednesday,0
20240628,2024-06-28,2024,6,June,2,28,Friday,0
20240703,2024-07-03,2024,7,July,3,3,Wednesday,0
20240704,2024-07-04,2024,7,July,3,4,Thursday,0
20240705,2024-07-05,2024,7,July,3,5,Friday,0
20240706,2024-07-06,2024,7,July,3,6,Saturday,1
20240707,2024-07-07,2024,7,July,3,7,Sunday,1
20240709,2024-07-09,2024,7,July,3,9,Tuesday,0
20240711,2024-07-11,2024,7,July,3,11,Thursday,0
20240712,2024-07-12,2024,7,July,3,12,Friday,0
20240713,2024-07-13,2024,7,July,3,13,Saturday,1
20240714,2024-07-14,2024,7,July,3,14,Sunday,1
20240715,2024-07-15,2024,7,July,3,15,Monday,0
20240717,2024-07-17,2024,7,July,3,17,Wednesday,0
20240718,2024-07-18,2024,7,July,3,18,Thursday,0
20240719,2024-07-19,2024,7,July,3,19,Friday,0
20240720,2024-07-20,2024,7,July,3,20,Saturday,1
20240721,2024-07-21,2024,7,July,3,21,Sunday,1
20240724,2024-07-24,2024,7,July,3,24,Wednesday,0
20240725,2024-07-25,2024,7,July,3,25,Thursday,0
20240726,2024-07-26,2024,7,July,3,26,Friday,0
20240727,2024-07-27,2024,7,July,3,27,Saturday,1
20240728,2024-07-28,2024,7,July,3,28,Sunday,1
20240729,2024-07-29,2024,7,July,3,29,Monday,0
20240801,2024-08-01,2024,8,August,3,1,Thursday,0
20240802,2024-08-02,2024,8,August,3,2,Friday,0
20240803,2024-08-03,2024,8,August,3,3,Saturday,1
20240808,2024-08-08,2024,8,August,3,8,Thursday,0
20240809,2024-08-09,2024,8,August,3,9,Friday,0
20240811,2024-08-11,2024,8,August,3,11,Sunday,1
20240812,2024-08-12,2024,8,August,3,12,Monday,0
20240813,2024-08-13,2024,8,August,3,13,Tuesday,0
20240814,2024-08-14,2024,8,August,3,14,Wednesday,0
20240816,2024-08-16,2024,8,August,3,16,Friday,0
20240818,2024-08-18,2024,8,August,3,18,Sunday,1
20240819,2024-08-19,2024,8,August,3,19,Monday,0
20240820,2024-08-20,2024,8,August,3,20,Tuesday,0
20240822,2024-08-22,2024,8,August,3,22,Thursday,0
20240823,2024-08-23,2024,8,August,3,23,Friday,0
20240824,2024-08-24,2024,8,August,3,24,Saturday,1
20240826,2024-08-26,2024,8,August,3,26,Monday,0
20240827,2024-08-27,2024,8,August,3,27,Tuesday,0
20240829,2024-08-29,2024,8,August,3,29,Thursday,0
20240830,2024-08-30,2024,8,August,3,30,Friday,0
20240831,2024-08-31,2024,8,August,3,31,Saturday,1
20240901,2024-09-01,2024,9,September,3,1,Sunday,1
20240902,2024-09-02,2024,9,September,3,2,Monday,0
20240904,2024-09-04,2024,9,September,3,4,Wednesday,0
20240906,2024-09-06,2024,9,September,3,6,Friday,0
20240907,2024-09-07,2024,9,September,3,7,Saturday,1
20240908,2024-09-08,2024,9,September,3,8,Sunday,1
20240909,2024-09-09,2024,9,September,3,9,Monday,0
20240912,2024-09-12,2024,9,September,3,12,Thursday,0
20240913,2024-09-13,2024,9,September,3,13,Friday,0
20240915,2024-09-15,2024,9,September,3,15,Sunday,1
20240916,2024-09-16,2024,9,September,3,16,Monday,0
20240919,2024-09-19,2024,9,September,3,19,Thursday,0
20240921,2024-09-21,2024,9,September,3,21,Saturday,1
20240922,2024-09-22,2024,9,September,3,22,Sunday,1
20240927,2024-09-27,2024,9,September,3,27,Friday,0
20240928,2024-09-28,2024,9,September,3,28,Saturday,1
20240930,2024-09-30,2024,9,September,3,30,Monday,0
20241001,2024-10-01,2024,10,October,4,1,Tuesday,0
20241004,2024-10-04,2024,10,October,4,4,Friday,0
20241006,2024-10-06,2024,10,October,4,6,Sunday,1
20241009,2024-10-09,2024,10,October,4,9,Wednesday,0
20241010,2024-10-10,2024,10,October,4,10,Thursday,0
20241011,2024-10-11,2024,10,October,4,11,Friday,0
20241013,2024-10-13,2024,10,October,4,13,Sunday,1
20241014,2024-10-14,2024,10,October,4,14,Monday,0
20241015,2024-10-15,2024,10,October,4,15,Tuesday,0
20241019,2024-10-19,2024,10,October,4,19,Saturday,1
20241022,2024-10-22,2024,10,October,4,22,Tuesday,0
20241024,2024-10-24,2024,10,October,4,24,Thursday,0
20241025,2024-10-25,2024,10,October,4,25,Friday,0
20241026,2024-10-26,2024,10,October,4,26,Saturday,1
20241028,2024-10-28,2024,10,October,4,28,Monday,0
20241030,2024-10-30,2024,10,October,4,30,Wednesday,0
20241031,2024-10-31,2024,10,October,4,31,Thursday,0
20241101,2024-11-01,2024,11,November,4,1,Friday,0
20241102,2024-11-02,2024,11,November,4,2,Saturday,1
20241103,2024-11-03,2024,11,November,4,3,Sunday,1
20241107,2024-11-07,2024,11,November,4,7,Thursday,0
20241109,2024-11-09,2024,11,November,4,9,Saturday,1
20241110,2024-11-10,2024,11,November,4,10,Sunday,1
20241113,2024-11-13,2024,11,November,4,13,Wednesday,0
20241118,2024-11-18,2024,11,November,4,18,Monday,0
20241120,2024-11-20,2024,11,November,4,20,Wednesday,0
20241122,2024-11-22,2024,11,November,4,22,Friday,0
20241123,2024-11-23,2024,11,November,4,23,Saturday,1
20241124,2024-11-24,2024,11,November,4,24,Sunday,1
20241125,2024-11-25,2024,11,November,4,25,Monday,0
20241126,2024-11-26,2024,11,November,4,26,Tuesday,0
20241128,2024-11-28,2024,11,November,4,28,Thursday,0
20241129,2024-11-29,2024,11,November,4,29,Friday,0
20241130,2024-11-30,2024,11,November,4,30,Saturday,1
20241201,2024-12-01,2024,12,December,4,1,Sunday,1
20241202,2024-12-02,2024,12,December,4,2,Monday,0
20241204,2024-12-04,2024,12,December,4,4,Wednesday,0
20241206,2024-12-06,2024,12,December,4,6,Friday,0
20241207,2024-12-07,2024,12,December,4,7,Saturday,1
20241210,2024-12-10,2024,12,December,4,10,Tuesday,0
20241211,2024-12-11,2024,12,December,4,11,Wednesday,0
20241212,2024-12-12,2024,12,December,4,12,Thursday,0
20241214,2024-12-14,2024,12,December,4,14,Saturday,1
20241217,2024-12-17,2024,12,December,4,17,Tuesday,0
20241218,2024-12-18,2024,12,December,4,18,Wednesday,0
20241219,2024-12-19,2024,12,December,4,19,Thursday,0
20241220,2024-12-20,2024,12,December,4,20,Friday,0
20241223,2024-12-23,2024,12,December,4,23,Monday,0
20241224,2024-12-24,2024,12,December,4,24,Tuesday,0
20241225,2024-12-25,2024,12,December,4,25,Wednesday,0
20241227,2024-12-27,2024,12,December,4,27,Friday,0
20241228,2024-12-28,2024,12,December,4,28,Saturday,1
20241229,2024-12-29,2024,12,December,4,29,Sunday,1
20241230,2024-12-30,2024,12,December,4,30,Monday,0
20250130,2025-01-30,2025,1,January,1,30,Thursday,0
