id_vehiculo,marca,modelo,tipo,año_modelo,cilindraje,tipo_combustible,color
950,toyota,hilux,moto,2022,2000,Gasolina,azul
951,kia,seltos,furgon,2021,1600,Gasolina,plata
952,ford,bronco,carro,2014,1000,Diesel,rojo
953,toyota,corolla,pickup,2020,3000,Gasolina,negro
954,suzuki,s cross,moto,2014,1600,Gas Natural,gris
955,volkswagen,t cross,pickup,2016,3000,Gasolina,rojo
956,hyundai,tucson,pickup,2012,4000,Gasolina,plata
957,hyundai,accent,moto,2018,3000,Eléctrico,plata
958,kia,carnival,furgon,2014,4000,Eléctrico,blanco
959,hyundai,santa fe,furgon,2014,1200,Gasolina,azul
960,nissan,x trail,camioneta,2016,3500,Gas Natural,gris
961,toyota,yaris,bus,2012,1800,Diesel,plata
962,mazda,mazda6,moto,2017,2400,Gasolina,amarillo
963,ford,focus,moto,2012,1600,Gas Natural,gris
964,kia,carnival,carro,2022,2400,Diesel,blanco
965,mazda,cx 30,carro,2014,1000,Gasolina,plata
966,toyota,yaris,pickup,2013,3500,Híbrido,azul
967,hyundai,tucson,camioneta,2023,1000,Eléctrico,amarillo
968,ford,focus,camioneta,2013,3000,Eléctrico,blanco
969,ford,ranger,furgon,2016,1200,Diesel,blanco
970,hyundai,i20,furgon,2012,2400,Diesel,blanco
971,mazda,mazda6,carro,2019,1400,Gasolina,rojo
972,mitsubishi,l200,camioneta,2019,4000,Diesel,negro
973,toyota,corolla,carro,2025,2400,Diesel,negro
974,toyota,rav4,pickup,2018,3000,Diesel,negro
975,toyota,land cruiser,furgon,2014,4000,Diesel,naranja
976,nissan,kicks,bus,2018,1400,Gasolina,plata
977,toyota,fortuner,camioneta,2025,1200,Gas Natural,plata
978,suzuki,swift,pickup,2016,3000,Gasolina,rojo
979,mazda,cx 5,furgon,2020,1500,Gas Natural,vino
980,volkswagen,jetta,camioneta,2018,2400,Diesel,gris
981,toyota,yaris,moto,2025,1500,Diesel,azul
982,chevrolet,tracker,camioneta,2015,3000,Gasolina,azul
983,nissan,sentra,bus,2014,1500,Eléctrico,rojo
984,toyota,fortuner,furgon,2013,1500,Diesel,amarillo
985,mazda,bt 50,camioneta,2021,3500,Gas Natural,negro
986,mazda,cx 30,furgon,2023,2400,Diesel,negro
987,kia,sportage,moto,2024,1000,Eléctrico,amarillo
988,volkswagen,gol,bus,2014,1000,Gas Natural,blanco
989,nissan,x trail,camioneta,2013,1800,Gasolina,vino
990,volkswagen,tiguan,moto,2013,1200,Gas Natural,blanco
991,renault,duster,bus,2018,1800,Gas Natural,gris
992,honda,hr v,camioneta,2018,3000,Gasolina,verde
993,suzuki,jimny,camioneta,2023,4000,Diesel,negro
994,nissan,frontier,moto,2014,1200,Gas Natural,beige
995,nissan,versa,carro,2022,3000,Diesel,negro
996,hyundai,tucson,moto,2014,1400,Gas Natural,gris
997,renault,koleos,camioneta,2019,4000,Diesel,azul
998,honda,cr v,carro,2013,1800,Híbrido,verde
999,renault,koleos,carro,2021,4000,Eléctrico,verde
1000,suzuki,ignis,camioneta,2014,1600,Gasolina,azul
1001,chevrolet,joy,bus,2012,4000,Gasolina,azul
1002,chevrolet,blazer,camioneta,2017,3500,Gas Natural,rojo
1003,renault,koleos,camioneta,2017,2000,Diesel,verde
1004,renault,duster,furgon,2014,1800,Gas Natural,azul
1005,renault,oroch,bus,2017,2400,Gasolina,vino
1006,honda,hr v,bus,2013,2400,Diesel,marron
1007,mazda,bt 50,bus,2019,1600,Gas Natural,rojo
1008,nissan,versa,pickup,2015,4000,Híbrido,plata
1009,ford,bronco,bus,2021,1500,Gasolina,blanco
1010,ford,ranger,bus,2021,2000,Gasolina,vino
1011,mazda,mazda3,pickup,2025,1000,Diesel,naranja
1012,nissan,pathfinder,camioneta,2012,1600,Diesel,gris
1013,volkswagen,polo,furgon,2024,1600,Gasolina,blanco
1014,toyota,fortuner,pickup,2017,1500,Gas Natural,plata
1015,volkswagen,gol,bus,2016,3000,Híbrido,plata
1016,kia,sportage,carro,2012,3000,Gasolina,rojo
1017,hyundai,accent,pickup,2013,1600,Gasolina,marron
1018,renault,koleos,furgon,2022,1000,Híbrido,negro
1019,kia,rio,moto,2018,3500,Diesel,plata
1020,chevrolet,joy,furgon,2020,1500,Gasolina,azul
1021,chevrolet,joy,camioneta,2017,1500,Diesel,plata
1022,ford,focus,camioneta,2024,2400,Gasolina,gris
1023,ford,maverick,carro,2012,1400,Gas Natural,negro
1024,chevrolet,s10,bus,2015,2400,Gasolina,azul
