id_mantenimiento,id_tiempo,id_cliente,id_vehiculo,id_sucursal,id_tipo_mantenimiento,costo_servicio,costo_repuestos,repuestos_usados,horas_taller,kilometraje_vehiculo
2633.0,20200302,303.0,219,3,8.0,1498.0,1000.0,1.0,4.0,5129.0
2634.0,20200530,356.0,237,19,3.0,1094.0,1000.0,4.0,8.0,30364.0
2635.0,20200815,98.0,188,7,8.0,1000.0,1000.0,0.0,2.0,18468.0
2636.0,20220304,84.0,275,14,2.0,1000.0,1000.0,3.0,1.0,35814.0
2637.0,20220201,69.0,148,4,1.0,1000.0,1000.0,4.0,6.0,51025.0
2638.0,20210410,8.0,239,10,4.0,1000.0,1000.0,1.0,1.0,36119.0
2639.0,20200502,118.0,216,4,7.0,1327.0,1000.0,5.0,2.0,33413.0
2640.0,20210322,408.0,280,2,3.0,1459.0,1000.0,0.0,,6247.0
2641.0,20210514,311.0,207,16,3.0,1000.0,1000.0,0.0,5.0,5612.0
2642.0,20211126,166.0,154,4,6.0,1000.0,1000.0,1.0,6.0,39495.0
2643.0,20210821,332.0,65,20,8.0,1000.0,1000.0,5.0,2.0,10287.0
2644.0,20200408,466.0,69,5,7.0,1000.0,1000.0,4.0,3.0,32627.0
2645.0,20210421,387.0,158,15,3.0,1452.0,1000.0,3.0,2.0,50877.0
2646.0,20220212,380.0,208,16,3.0,1093.0,1000.0,3.0,7.0,30779.0
2647.0,20211019,467.0,23,11,3.0,1115.0,1000.0,1.0,7.0,46067.0
2648.0,20200826,174.0,187,14,1.0,1413.0,1000.0,3.0,5.0,30498.0
2649.0,20200327,484.0,94,15,5.0,1000.0,1000.0,5.0,5.0,7719.0
2650.0,,380.0,12,17,7.0,1021.0,1000.0,0.0,8.0,26757.0
2651.0,20201209,252.0,213,19,5.0,1283.0,1000.0,3.0,6.0,24060.0
2652.0,20210926,382.0,166,2,2.0,1000.0,1000.0,5.0,2.0,35380.0
2653.0,20201205,404.0,279,18,2.0,1170.0,1000.0,5.0,7.0,40278.0
2654.0,20201107,238.0,186,14,8.0,1000.0,1000.0,1.0,1.0,40379.0
2655.0,20200622,27.0,260,11,7.0,1166.0,1000.0,5.0,6.0,20018.0
2656.0,20211104,487.0,172,6,4.0,1000.0,1000.0,5.0,6.0,57124.0
2657.0,20200418,156.0,36,3,2.0,1000.0,1000.0,5.0,5.0,9234.0
2658.0,20210131,458.0,27,14,5.0,1000.0,1000.0,4.0,2.0,53470.0
2659.0,20201126,380.0,257,16,6.0,1000.0,1000.0,2.0,1.0,16483.0
2660.0,20201031,312.0,163,11,6.0,1215.0,1000.0,2.0,1.0,51569.0
2661.0,20220123,477.0,278,6,2.0,1000.0,1000.0,3.0,8.0,21901.0
2662.0,20200606,322.0,293,20,3.0,1000.0,1000.0,0.0,4.0,42697.0
2663.0,20210401,351.0,146,10,8.0,1000.0,1000.0,3.0,4.0,58832.0
2664.0,20200616,66.0,200,8,7.0,1000.0,1000.0,5.0,7.0,48549.0
2665.0,20220218,320.0,216,2,8.0,1000.0,1000.0,3.0,2.0,27365.0
2666.0,20200825,433.0,230,15,1.0,1000.0,1000.0,1.0,8.0,23636.0
2667.0,20210414,252.0,192,7,1.0,1000.0,1000.0,3.0,5.0,56829.0
2668.0,20200321,52.0,205,1,6.0,1000.0,1000.0,2.0,7.0,54970.0
2669.0,20200308,432.0,127,5,4.0,1000.0,1000.0,4.0,8.0,57007.0
2670.0,20200516,149.0,81,14,2.0,1000.0,1000.0,1.0,,57274.0
2671.0,20210807,124.0,292,20,7.0,1165.0,1000.0,3.0,8.0,7362.0
2672.0,20200708,312.0,203,17,5.0,1000.0,1000.0,2.0,2.0,25424.0
2673.0,20201007,170.0,142,4,1.0,1000.0,1000.0,3.0,1.0,35822.0
2674.0,20211217,155.0,141,6,2.0,1000.0,1000.0,2.0,7.0,33435.0
2675.0,20220113,414.0,30,19,5.0,1000.0,1000.0,0.0,5.0,47356.0
2676.0,20201022,408.0,239,11,5.0,1000.0,1000.0,0.0,5.0,46569.0
2677.0,20200914,158.0,184,16,1.0,1131.0,1000.0,4.0,3.0,46976.0
2678.0,20210223,211.0,227,12,2.0,1000.0,1000.0,4.0,6.0,40484.0
2679.0,20220220,257.0,174,8,2.0,1402.0,1000.0,4.0,4.0,14495.0
2680.0,20200517,378.0,42,14,3.0,1000.0,1000.0,0.0,6.0,57881.0
2681.0,20200201,73.0,257,3,2.0,1000.0,1000.0,3.0,2.0,25614.0
2682.0,20210221,435.0,107,20,4.0,1000.0,1000.0,1.0,6.0,8369.0
2683.0,20210211,240.0,109,6,3.0,1048.0,1000.0,4.0,3.0,34629.0
2684.0,20200305,457.0,69,5,6.0,1097.0,1000.0,0.0,6.0,43844.0
2685.0,20210620,316.0,115,17,2.0,1152.0,1000.0,2.0,4.0,33984.0
2686.0,20200623,290.0,208,14,8.0,1237.0,1000.0,0.0,3.0,16426.0
2687.0,20200308,101.0,140,14,8.0,1210.0,1000.0,1.0,8.0,46534.0
2688.0,20200603,151.0,174,17,5.0,1126.0,1000.0,4.0,3.0,58394.0
2689.0,20211102,172.0,118,11,2.0,1000.0,1000.0,2.0,8.0,8676.0
2690.0,20200615,489.0,102,13,4.0,1000.0,1000.0,5.0,5.0,38020.0
2691.0,20201004,351.0,272,15,4.0,1000.0,1000.0,1.0,2.0,55403.0
2692.0,20210503,142.0,84,9,7.0,1000.0,1000.0,0.0,5.0,45612.0
2693.0,20201229,63.0,242,8,7.0,1000.0,1000.0,4.0,4.0,18520.0
2694.0,20210317,273.0,122,2,2.0,1121.0,1000.0,1.0,6.0,29060.0
2695.0,20200820,76.0,18,12,1.0,1000.0,1000.0,4.0,8.0,9343.0
2696.0,20200630,431.0,210,4,5.0,1342.0,1000.0,2.0,3.0,49493.0
2697.0,20201003,387.0,191,10,7.0,1484.0,1000.0,0.0,8.0,37035.0
2698.0,20220107,280.0,52,5,3.0,1150.0,1000.0,4.0,5.0,15493.0
2699.0,20211128,244.0,213,16,6.0,1000.0,1000.0,2.0,1.0,29723.0
2700.0,,334.0,62,13,2.0,1000.0,1000.0,0.0,,29597.0
2701.0,20210105,50.0,158,7,7.0,1000.0,1000.0,3.0,6.0,18349.0
2702.0,20210127,444.0,153,7,3.0,1000.0,1000.0,3.0,4.0,5860.0
2703.0,20200503,389.0,53,3,7.0,1238.0,1000.0,4.0,7.0,35908.0
2704.0,20210424,137.0,215,10,8.0,1147.0,1000.0,0.0,1.0,40509.0
2705.0,20210613,175.0,226,11,5.0,1000.0,1000.0,3.0,2.0,58083.0
2706.0,20210729,274.0,52,19,6.0,1319.0,1000.0,4.0,3.0,21491.0
2707.0,20200627,11.0,58,18,6.0,1000.0,1000.0,3.0,7.0,55282.0
2708.0,20200812,244.0,120,6,1.0,1000.0,1000.0,3.0,1.0,56556.0
2709.0,20211103,349.0,282,13,6.0,1017.0,1000.0,5.0,8.0,7593.0
2710.0,20210601,318.0,189,2,6.0,1032.0,1000.0,5.0,2.0,40351.0
2711.0,20210507,241.0,251,9,7.0,1000.0,1000.0,1.0,3.0,8385.0
2712.0,20210622,498.0,210,1,3.0,1000.0,1000.0,2.0,3.0,33508.0
2713.0,20210105,347.0,178,14,6.0,1395.0,1000.0,3.0,5.0,6337.0
2714.0,20211103,247.0,143,6,4.0,1319.0,1000.0,1.0,3.0,21181.0
2715.0,20200509,353.0,78,13,1.0,1065.0,1000.0,0.0,6.0,55619.0
2716.0,20210825,256.0,40,17,3.0,1000.0,1000.0,0.0,4.0,26408.0
2717.0,20200324,53.0,291,8,6.0,1360.0,1000.0,3.0,4.0,26395.0
2718.0,20201230,382.0,269,19,1.0,1225.0,1000.0,1.0,5.0,13739.0
2719.0,20200821,433.0,94,8,8.0,1000.0,1000.0,0.0,3.0,45667.0
2720.0,20210407,150.0,139,16,8.0,1000.0,1000.0,0.0,5.0,43805.0
2721.0,20211001,56.0,51,15,8.0,1257.0,1000.0,3.0,6.0,29083.0
2722.0,20200413,249.0,267,5,5.0,1254.0,1000.0,0.0,5.0,10230.0
2723.0,20210621,354.0,298,18,6.0,1000.0,1000.0,2.0,5.0,37564.0
2724.0,20211116,431.0,147,2,3.0,1000.0,1000.0,0.0,6.0,21321.0
2725.0,20200613,375.0,116,15,7.0,1000.0,1000.0,0.0,3.0,32105.0
2726.0,20200524,103.0,271,18,7.0,1058.0,1000.0,0.0,6.0,5815.0
2727.0,20211119,97.0,161,6,8.0,1196.0,1000.0,1.0,8.0,43292.0
2728.0,20200912,292.0,250,16,5.0,1000.0,1000.0,2.0,3.0,47873.0
2729.0,20210408,485.0,4,6,1.0,1200.0,1000.0,5.0,5.0,37838.0
2730.0,20200823,162.0,25,11,2.0,1000.0,1000.0,3.0,,30112.0
2731.0,20211208,311.0,153,1,5.0,1000.0,1000.0,2.0,8.0,39144.0
2732.0,20200213,391.0,217,15,3.0,1166.0,1000.0,5.0,1.0,12821.0
2733.0,20200507,230.0,181,15,1.0,1054.0,1000.0,3.0,1.0,48872.0
2734.0,20200528,312.0,214,7,1.0,1000.0,1000.0,0.0,6.0,5704.0
2735.0,20200409,101.0,252,3,3.0,1274.0,1000.0,1.0,5.0,19454.0
2736.0,20210209,72.0,86,20,2.0,1000.0,1000.0,1.0,3.0,56732.0
2737.0,20210503,331.0,183,12,6.0,1000.0,1000.0,2.0,3.0,50226.0
2738.0,20200619,396.0,2,8,3.0,1000.0,1000.0,0.0,1.0,32752.0
2739.0,20210720,434.0,59,13,1.0,1000.0,1000.0,0.0,5.0,14528.0
2740.0,20220129,60.0,227,17,6.0,1453.0,1000.0,3.0,7.0,44494.0
2741.0,20210719,453.0,46,16,2.0,1000.0,1000.0,4.0,4.0,19366.0
2742.0,20210827,434.0,198,13,3.0,1000.0,1000.0,2.0,7.0,51656.0
2743.0,20210408,168.0,231,5,2.0,1180.0,1000.0,4.0,5.0,23774.0
2744.0,20200912,265.0,249,4,1.0,1237.0,1000.0,0.0,7.0,14595.0
2745.0,20210430,102.0,13,15,6.0,1000.0,1000.0,1.0,6.0,30554.0
2746.0,20211226,110.0,298,5,5.0,1200.0,1000.0,3.0,5.0,24628.0
2747.0,20201014,288.0,108,10,1.0,1000.0,1000.0,0.0,1.0,56742.0
2748.0,20210111,252.0,100,15,5.0,1040.0,1000.0,0.0,4.0,10032.0
2749.0,20200706,134.0,212,13,5.0,1000.0,1000.0,1.0,8.0,59699.0
2750.0,,380.0,195,14,3.0,1000.0,1000.0,0.0,5.0,8736.0
2751.0,20210311,130.0,179,3,1.0,1416.0,1000.0,4.0,3.0,21934.0
2752.0,20220124,349.0,282,20,1.0,1000.0,1000.0,3.0,2.0,19975.0
2753.0,20220105,163.0,18,3,4.0,1340.0,1000.0,3.0,4.0,34804.0
2754.0,20210331,478.0,159,11,8.0,1000.0,1000.0,0.0,2.0,16006.0
2755.0,20210408,136.0,11,4,8.0,1000.0,1000.0,3.0,8.0,58917.0
2756.0,20210315,323.0,155,16,8.0,1000.0,1000.0,1.0,6.0,36448.0
2757.0,20200728,418.0,292,11,1.0,1037.0,1000.0,1.0,5.0,36105.0
2758.0,20200315,182.0,281,18,8.0,1000.0,1000.0,1.0,4.0,8515.0
2759.0,20210116,53.0,191,18,4.0,1481.0,1000.0,5.0,5.0,22226.0
2760.0,20211027,225.0,145,19,7.0,1000.0,1000.0,0.0,,26444.0
2761.0,20200525,193.0,65,18,5.0,1345.0,1000.0,2.0,4.0,35484.0
2762.0,20210731,353.0,186,20,7.0,1166.0,1000.0,0.0,1.0,26613.0
2763.0,20210701,475.0,60,10,2.0,1000.0,1000.0,1.0,3.0,29667.0
2764.0,20201007,439.0,89,13,8.0,1460.0,1000.0,4.0,2.0,11170.0
2765.0,20211015,317.0,276,13,1.0,1000.0,1000.0,3.0,5.0,52277.0
2766.0,20220310,488.0,25,4,2.0,1252.0,1000.0,5.0,5.0,48838.0
2767.0,20210813,347.0,49,8,4.0,1264.0,1000.0,1.0,3.0,30123.0
2768.0,20201020,400.0,220,13,3.0,1000.0,1000.0,4.0,3.0,59011.0
2769.0,20211108,114.0,242,20,1.0,1489.0,1000.0,5.0,2.0,40912.0
2770.0,20211107,303.0,132,12,6.0,1000.0,1000.0,5.0,3.0,13715.0
2771.0,20220120,444.0,113,4,8.0,1000.0,1000.0,4.0,4.0,17389.0
2772.0,20210203,355.0,69,6,7.0,1000.0,1000.0,4.0,2.0,47762.0
2773.0,20210324,450.0,104,1,5.0,1244.0,1000.0,5.0,5.0,7533.0
2774.0,20210622,223.0,277,7,8.0,1000.0,1000.0,3.0,4.0,12120.0
2775.0,20200822,204.0,259,8,3.0,1120.0,1000.0,0.0,6.0,30461.0
2776.0,20210217,181.0,91,13,1.0,1000.0,1000.0,5.0,1.0,45919.0
2777.0,20200722,412.0,286,15,8.0,1000.0,1000.0,2.0,3.0,20399.0
2778.0,20200807,297.0,254,11,5.0,1000.0,1000.0,3.0,6.0,29816.0
2779.0,20200301,109.0,57,18,7.0,1000.0,1000.0,1.0,1.0,49501.0
2780.0,20200906,351.0,272,5,3.0,1000.0,1000.0,2.0,3.0,25705.0
2781.0,20210621,122.0,134,17,7.0,1445.0,1000.0,0.0,3.0,30711.0
2782.0,20201031,217.0,207,17,8.0,1000.0,1000.0,1.0,1.0,24303.0
2783.0,20211126,316.0,132,7,5.0,1399.0,1000.0,0.0,7.0,57614.0
2784.0,20210919,243.0,21,1,5.0,1000.0,1000.0,2.0,7.0,23870.0
2785.0,20210817,18.0,27,5,6.0,1000.0,1000.0,2.0,5.0,39392.0
2786.0,20201219,383.0,127,18,3.0,1330.0,1000.0,2.0,2.0,37906.0
2787.0,20210927,251.0,58,12,7.0,1000.0,1000.0,3.0,8.0,28360.0
2788.0,20200505,432.0,38,7,4.0,1000.0,1000.0,5.0,5.0,22469.0
2789.0,20200617,239.0,94,13,8.0,1000.0,1000.0,2.0,2.0,25440.0
2790.0,20200526,483.0,140,16,8.0,1000.0,1000.0,5.0,,58598.0
2791.0,20200515,159.0,44,11,5.0,1000.0,1000.0,3.0,8.0,16833.0
2792.0,20201111,62.0,262,14,7.0,1000.0,1000.0,5.0,1.0,28216.0
2793.0,20200323,161.0,136,8,8.0,1000.0,1000.0,5.0,8.0,31747.0
2794.0,20210428,76.0,279,14,3.0,1000.0,1000.0,5.0,5.0,40323.0
2795.0,20210331,478.0,272,7,2.0,1139.0,1000.0,1.0,5.0,17407.0
2796.0,20200712,245.0,279,17,8.0,1000.0,1000.0,1.0,1.0,29497.0
2797.0,20210111,313.0,135,16,8.0,1000.0,1000.0,5.0,3.0,14373.0
2798.0,20210901,480.0,280,7,2.0,1000.0,1000.0,0.0,1.0,49082.0
2799.0,20211109,279.0,210,17,8.0,1175.0,1000.0,0.0,6.0,29760.0
2800.0,,195.0,127,1,3.0,1144.0,1000.0,0.0,3.0,18910.0
