id_tiempo,id_cliente,id_vehiculo,id_sucursal,id_tipo_mantenimiento,costo_servicio,costo_repuestos,costo_total,repuestos_usados,horas_taller,kilometraje_vehiculo
,12,7,27,12.0,2133.0,1000.0,3133.0,0.0,,63324.0
,713,285,14,8.0,2802.0,1000.0,3802.0,7.0,4.0,90966.0
20211227.0,665,132,10,6.0,,1000.0,1000.0,15.0,9.0,92162.0
,245,534,21,7.0,1000.0,1000.0,2000.0,5.0,11.0,
,105,287,31,5.0,2839.0,1000.0,3839.0,0.0,,78857.0
20220312.0,811,423,26,12.0,1000.0,1000.0,2000.0,15.0,13.0,27532.0
,494,74,20,6.0,1660.0,1000.0,2660.0,1.0,10.0,68372.0
,66,589,11,6.0,1000.0,,1000.0,5.0,7.0,62153.0
,11,310,4,5.0,1000.0,1000.0,2000.0,0.0,4.0,84711.0
,801,461,16,2.0,1000.0,,1000.0,0.0,12.0,141326.0
,83,271,21,6.0,1795.0,1000.0,2795.0,6.0,,39893.0
,98,534,6,3.0,1000.0,1000.0,2000.0,14.0,4.0,45611.0
,466,293,12,6.0,,,0.0,10.0,16.0,34710.0
,523,304,15,10.0,1090.0,1000.0,2090.0,2.0,9.0,17878.0
,389,125,13,3.0,2211.0,1000.0,3211.0,0.0,15.0,
,661,156,14,9.0,1056.0,,1056.0,0.0,8.0,77735.0
,141,32,4,9.0,2900.0,,2900.0,3.0,11.0,
,286,561,30,1.0,1000.0,,1000.0,0.0,10.0,67330.0
,261,155,30,10.0,1000.0,1000.0,2000.0,0.0,4.0,93453.0
,353,277,25,11.0,2907.0,,2907.0,4.0,8.0,43610.0
,874,19,11,10.0,1000.0,1000.0,2000.0,4.0,13.0,139194.0
,747,108,1,11.0,1411.0,1000.0,2411.0,2.0,8.0,119812.0
,688,10,30,5.0,2090.0,1000.0,3090.0,0.0,2.0,
,507,378,8,3.0,1000.0,1000.0,2000.0,8.0,16.0,57224.0
20210620.0,635,414,3,5.0,2241.0,,2241.0,0.0,5.0,
,538,563,14,9.0,1177.0,1000.0,2177.0,8.0,6.0,11379.0
,686,467,7,2.0,2807.0,,2807.0,15.0,5.0,43744.0
,229,567,30,6.0,1000.0,1000.0,2000.0,1.0,,
,255,58,12,10.0,1726.0,1000.0,2726.0,15.0,3.0,95761.0
,268,130,28,5.0,2308.0,1000.0,3308.0,0.0,,18160.0
,762,103,28,4.0,2297.0,,2297.0,2.0,15.0,17560.0
,618,553,12,10.0,2353.0,1000.0,3353.0,1.0,13.0,34594.0
,855,415,22,6.0,1000.0,1000.0,2000.0,11.0,15.0,10413.0
,378,79,24,7.0,2465.0,1000.0,3465.0,14.0,,53104.0
20240916.0,278,582,4,6.0,1661.0,1000.0,2661.0,13.0,7.0,23311.0
20220829.0,517,215,23,2.0,1000.0,,1000.0,1.0,16.0,128610.0
20240730.0,273,252,16,10.0,1450.0,1000.0,2450.0,15.0,16.0,109458.0
,553,406,29,3.0,2449.0,1000.0,3449.0,4.0,,30825.0
20210718.0,626,99,26,3.0,1000.0,,1000.0,14.0,7.0,14025.0
,483,21,7,4.0,1000.0,,1000.0,12.0,2.0,98830.0
,849,333,7,9.0,2660.0,1000.0,3660.0,15.0,,34534.0
,416,319,18,4.0,1000.0,,1000.0,10.0,1.0,133371.0
,16,160,21,11.0,2694.0,1000.0,3694.0,12.0,1.0,80494.0
,699,306,18,12.0,1568.0,1000.0,2568.0,12.0,,120072.0
,843,121,30,7.0,2384.0,1000.0,3384.0,0.0,8.0,41619.0
,275,568,9,2.0,1143.0,1000.0,2143.0,13.0,10.0,103696.0
,660,259,7,5.0,2497.0,,2497.0,9.0,15.0,147120.0
,763,386,20,1.0,1000.0,,1000.0,14.0,,136999.0
,310,141,31,8.0,1313.0,1000.0,2313.0,12.0,,51123.0
,857,458,26,4.0,2676.0,1000.0,3676.0,10.0,13.0,1780.0
,539,133,26,10.0,2772.0,1000.0,3772.0,10.0,7.0,23315.0
,892,357,6,12.0,,1000.0,1000.0,1.0,1.0,145325.0
,659,423,5,7.0,2248.0,1000.0,3248.0,12.0,5.0,
,211,191,10,1.0,1170.0,1000.0,2170.0,0.0,14.0,38453.0
,182,232,31,6.0,2914.0,1000.0,3914.0,5.0,10.0,102685.0
,68,583,2,8.0,1929.0,,1929.0,12.0,4.0,49156.0
,358,296,34,6.0,2528.0,,2528.0,2.0,,130926.0
,11,314,18,4.0,2432.0,,2432.0,0.0,7.0,30167.0
,755,398,23,2.0,1000.0,,1000.0,12.0,1.0,131680.0
,736,208,13,8.0,2102.0,1000.0,3102.0,12.0,13.0,121440.0
,556,215,10,11.0,1000.0,,1000.0,8.0,3.0,55311.0
,667,248,15,6.0,1184.0,1000.0,2184.0,14.0,15.0,126522.0
,374,186,28,5.0,2593.0,1000.0,3593.0,3.0,15.0,3767.0
,625,409,7,12.0,2417.0,1000.0,3417.0,6.0,,97942.0
20240614.0,830,354,19,5.0,1334.0,,1334.0,6.0,4.0,147341.0
20200130.0,735,36,28,7.0,1036.0,1000.0,2036.0,1.0,4.0,122503.0
,584,361,24,8.0,1000.0,,1000.0,8.0,,57595.0
,460,287,2,10.0,1000.0,1000.0,2000.0,2.0,5.0,91248.0
,899,269,8,5.0,2473.0,1000.0,3473.0,10.0,7.0,1766.0
,373,57,17,1.0,1325.0,1000.0,2325.0,5.0,1.0,39309.0
,658,370,10,3.0,1174.0,,1174.0,10.0,2.0,53050.0
,607,272,30,5.0,1707.0,,1707.0,7.0,8.0,
,198,62,9,2.0,1935.0,,1935.0,7.0,5.0,63175.0
,654,65,29,5.0,2457.0,,2457.0,10.0,7.0,83127.0
,782,122,16,2.0,1457.0,1000.0,2457.0,8.0,12.0,25746.0
,408,530,17,5.0,2991.0,1000.0,3991.0,6.0,,84548.0
,275,58,4,3.0,2993.0,1000.0,3993.0,14.0,12.0,87833.0
,192,337,17,5.0,1238.0,1000.0,2238.0,8.0,5.0,72972.0
,17,515,2,2.0,2806.0,1000.0,3806.0,0.0,9.0,46156.0
20240102.0,675,386,35,9.0,1000.0,1000.0,2000.0,6.0,6.0,127136.0
20200827.0,192,75,13,3.0,2589.0,1000.0,3589.0,0.0,2.0,
,885,76,16,10.0,1000.0,,1000.0,3.0,4.0,62119.0
,480,255,6,6.0,1492.0,1000.0,2492.0,3.0,1.0,95789.0
20200814.0,428,46,15,4.0,1355.0,,1355.0,0.0,6.0,145413.0
,759,154,2,6.0,1000.0,1000.0,2000.0,15.0,10.0,80488.0
,469,297,25,7.0,1000.0,1000.0,2000.0,9.0,6.0,1794.0
,190,168,19,2.0,1270.0,1000.0,2270.0,2.0,10.0,117034.0
,42,237,4,7.0,2233.0,1000.0,3233.0,13.0,7.0,139550.0
,362,130,35,5.0,2821.0,,2821.0,5.0,1.0,49822.0
20200302.0,425,192,26,8.0,1042.0,1000.0,2042.0,12.0,15.0,122688.0
,819,350,21,3.0,1000.0,,1000.0,13.0,15.0,1906.0
,511,141,15,5.0,,,0.0,14.0,7.0,1310.0
,647,489,10,12.0,1000.0,1000.0,2000.0,9.0,10.0,2421.0
,440,127,5,9.0,1000.0,1000.0,2000.0,6.0,8.0,123879.0
,630,500,2,12.0,2060.0,1000.0,3060.0,7.0,15.0,28661.0
20220710.0,597,131,17,2.0,1950.0,1000.0,2950.0,11.0,8.0,
,733,194,2,8.0,2474.0,1000.0,3474.0,5.0,8.0,43528.0
,673,170,19,5.0,1809.0,1000.0,2809.0,11.0,5.0,4810.0
,193,240,25,12.0,2989.0,,2989.0,4.0,16.0,3761.0
,887,168,22,12.0,1478.0,1000.0,2478.0,3.0,2.0,103231.0
,347,234,33,5.0,1286.0,1000.0,2286.0,1.0,12.0,140816.0
,326,530,16,7.0,2435.0,,2435.0,2.0,12.0,49164.0
,684,87,22,8.0,1000.0,,1000.0,10.0,12.0,
,114,453,27,5.0,2678.0,1000.0,3678.0,10.0,16.0,10571.0
,372,128,2,8.0,1000.0,1000.0,2000.0,1.0,7.0,77230.0
,261,64,13,10.0,1203.0,1000.0,2203.0,1.0,10.0,101325.0
,866,264,12,6.0,2831.0,1000.0,3831.0,5.0,10.0,26960.0
,338,494,6,6.0,1000.0,1000.0,2000.0,8.0,,143231.0
,567,319,14,1.0,1598.0,1000.0,2598.0,0.0,3.0,115756.0
,893,301,18,9.0,1155.0,,1155.0,1.0,5.0,81490.0
,388,231,21,4.0,1295.0,1000.0,2295.0,0.0,7.0,106331.0
20210714.0,900,195,12,3.0,1606.0,1000.0,2606.0,1.0,13.0,94880.0
,644,492,26,5.0,1910.0,1000.0,2910.0,10.0,1.0,45131.0
,19,544,35,5.0,2829.0,1000.0,3829.0,7.0,8.0,56539.0
,247,542,10,1.0,1000.0,1000.0,2000.0,15.0,6.0,110878.0
,221,139,18,6.0,1000.0,1000.0,2000.0,8.0,7.0,
,102,350,29,9.0,1000.0,,1000.0,5.0,6.0,16034.0
,323,549,17,11.0,,1000.0,1000.0,7.0,,20859.0
,427,548,25,2.0,2413.0,1000.0,3413.0,7.0,10.0,8941.0
,247,37,28,4.0,1000.0,,1000.0,6.0,,80905.0
,574,519,3,8.0,1000.0,1000.0,2000.0,5.0,7.0,94087.0
,665,452,27,8.0,1664.0,1000.0,2664.0,2.0,13.0,1431.0
,106,68,29,12.0,2851.0,1000.0,3851.0,13.0,13.0,
,455,405,22,2.0,1939.0,1000.0,2939.0,13.0,10.0,127057.0
20200201.0,856,196,31,10.0,2340.0,1000.0,3340.0,14.0,6.0,135391.0
,677,397,7,2.0,2290.0,1000.0,3290.0,0.0,8.0,89343.0
,595,63,1,3.0,2304.0,,2304.0,5.0,12.0,97061.0
,697,277,3,10.0,1825.0,1000.0,2825.0,9.0,6.0,68836.0
,833,414,4,4.0,2669.0,,2669.0,9.0,,
,812,11,34,3.0,1000.0,,1000.0,11.0,13.0,557.0
,801,82,11,1.0,1000.0,1000.0,2000.0,12.0,3.0,137601.0
,96,141,14,9.0,1327.0,1000.0,2327.0,3.0,2.0,
20210606.0,721,390,19,9.0,1000.0,,1000.0,8.0,4.0,95416.0
,866,230,22,7.0,2130.0,1000.0,3130.0,5.0,,135466.0
,686,197,14,1.0,1000.0,1000.0,2000.0,12.0,16.0,80504.0
,414,7,34,11.0,2441.0,1000.0,3441.0,7.0,12.0,
,851,365,11,1.0,1879.0,1000.0,2879.0,9.0,1.0,71171.0
,762,172,13,2.0,1000.0,1000.0,2000.0,10.0,,106671.0
,284,147,28,3.0,1000.0,,1000.0,15.0,13.0,148218.0
,255,386,7,8.0,2046.0,1000.0,3046.0,12.0,9.0,14039.0
,652,65,2,7.0,1347.0,1000.0,2347.0,5.0,8.0,75150.0
,881,274,30,5.0,2708.0,1000.0,3708.0,1.0,10.0,70646.0
20230417.0,452,524,34,8.0,1000.0,1000.0,2000.0,0.0,13.0,4714.0
,300,43,33,1.0,2481.0,1000.0,3481.0,5.0,1.0,84743.0
,869,171,11,11.0,1000.0,,1000.0,14.0,,125856.0
,233,561,9,7.0,2543.0,1000.0,3543.0,8.0,15.0,88945.0
,699,589,18,4.0,1415.0,1000.0,2415.0,11.0,10.0,139873.0
,870,274,28,2.0,1000.0,,1000.0,3.0,12.0,7174.0
,551,494,15,3.0,1000.0,,1000.0,9.0,4.0,49092.0
,565,508,22,4.0,,,0.0,0.0,,79604.0
,235,244,17,4.0,1950.0,1000.0,2950.0,8.0,16.0,146300.0
20230620.0,468,532,2,3.0,1000.0,,1000.0,13.0,2.0,78370.0
,819,453,30,2.0,1000.0,1000.0,2000.0,6.0,16.0,64596.0
,777,247,3,6.0,1000.0,1000.0,2000.0,7.0,9.0,47103.0
,312,535,5,3.0,1060.0,1000.0,2060.0,12.0,5.0,77407.0
,421,58,4,7.0,2064.0,1000.0,3064.0,12.0,2.0,38092.0
,557,298,6,9.0,1000.0,1000.0,2000.0,3.0,2.0,105559.0
,759,173,6,11.0,2018.0,1000.0,3018.0,9.0,16.0,40073.0
,614,423,33,8.0,2814.0,1000.0,3814.0,15.0,12.0,21205.0
,534,351,19,9.0,1401.0,1000.0,2401.0,3.0,5.0,12302.0
,601,585,2,9.0,2351.0,1000.0,3351.0,3.0,,114839.0
,350,551,1,1.0,1630.0,1000.0,2630.0,0.0,9.0,86313.0
,800,463,21,9.0,1768.0,1000.0,2768.0,0.0,7.0,54193.0
20220113.0,451,566,24,12.0,1949.0,1000.0,2949.0,15.0,,103275.0
,8,354,34,12.0,2808.0,,2808.0,15.0,6.0,140078.0
,109,43,34,3.0,1000.0,,1000.0,13.0,15.0,127384.0
,474,343,5,4.0,1247.0,1000.0,2247.0,1.0,1.0,72590.0
,439,372,19,11.0,2905.0,,2905.0,7.0,4.0,95795.0
,364,516,18,12.0,2064.0,1000.0,3064.0,10.0,,119626.0
,103,433,1,1.0,1451.0,1000.0,2451.0,13.0,16.0,
,826,424,23,12.0,1000.0,,1000.0,15.0,15.0,55954.0
,78,357,16,9.0,1000.0,1000.0,2000.0,0.0,10.0,56940.0
20230322.0,302,237,11,11.0,1000.0,1000.0,2000.0,4.0,8.0,57314.0
20210711.0,712,133,27,2.0,1972.0,,1972.0,7.0,2.0,101215.0
,619,364,13,9.0,2476.0,,2476.0,5.0,13.0,16086.0
,850,75,1,3.0,1000.0,,1000.0,5.0,1.0,13565.0
,60,496,25,8.0,1000.0,1000.0,2000.0,4.0,,145320.0
,135,186,25,5.0,1000.0,1000.0,2000.0,13.0,4.0,
,334,573,12,11.0,1000.0,1000.0,2000.0,0.0,12.0,
,197,289,12,2.0,1000.0,,1000.0,12.0,16.0,
,376,277,7,4.0,1000.0,,1000.0,7.0,5.0,73822.0
,524,506,18,7.0,1265.0,,1265.0,1.0,7.0,116262.0
,52,248,33,3.0,1000.0,1000.0,2000.0,10.0,8.0,28161.0
,2,428,25,12.0,2145.0,1000.0,3145.0,13.0,,47621.0
,552,21,14,9.0,1000.0,,1000.0,0.0,7.0,116134.0
20200327.0,115,518,13,11.0,1892.0,1000.0,2892.0,2.0,,10187.0
,245,184,7,10.0,2349.0,1000.0,3349.0,12.0,8.0,68336.0
,360,14,4,5.0,1000.0,1000.0,2000.0,14.0,1.0,
,535,94,10,7.0,2807.0,1000.0,3807.0,10.0,10.0,115560.0
,281,76,8,4.0,2801.0,1000.0,3801.0,3.0,,
,547,509,29,1.0,1736.0,,1736.0,5.0,4.0,16234.0
,366,456,22,11.0,1198.0,1000.0,2198.0,11.0,15.0,25075.0
,638,35,16,10.0,1000.0,1000.0,2000.0,6.0,13.0,30532.0
,805,121,23,2.0,2881.0,,2881.0,11.0,4.0,51659.0
,662,130,8,3.0,2168.0,1000.0,3168.0,0.0,15.0,138401.0
,679,257,21,4.0,2485.0,1000.0,3485.0,5.0,13.0,95466.0
,834,362,9,2.0,1777.0,1000.0,2777.0,12.0,13.0,3043.0
,789,522,21,12.0,1054.0,1000.0,2054.0,2.0,15.0,
20240516.0,33,295,33,4.0,2390.0,1000.0,3390.0,6.0,16.0,100254.0
,749,514,5,3.0,1676.0,,1676.0,3.0,16.0,125855.0
,733,12,5,11.0,1000.0,1000.0,2000.0,11.0,8.0,147968.0
,39,80,1,9.0,2468.0,1000.0,3468.0,9.0,4.0,70143.0
,425,215,29,10.0,,1000.0,1000.0,0.0,15.0,41340.0
,783,136,30,8.0,1006.0,1000.0,2006.0,10.0,,89429.0
,5,318,27,9.0,1987.0,1000.0,2987.0,10.0,1.0,112834.0
,610,308,16,6.0,2908.0,1000.0,3908.0,3.0,14.0,17150.0
,839,375,5,7.0,,1000.0,1000.0,0.0,13.0,33236.0
,605,455,7,10.0,1000.0,1000.0,2000.0,0.0,3.0,55702.0
,635,406,33,11.0,1000.0,1000.0,2000.0,11.0,13.0,
,399,270,5,6.0,2168.0,,2168.0,1.0,13.0,81202.0
,767,131,24,9.0,1000.0,,1000.0,8.0,14.0,31887.0
,92,289,5,7.0,1000.0,1000.0,2000.0,14.0,14.0,45702.0
,779,14,4,11.0,1000.0,1000.0,2000.0,0.0,8.0,4383.0
,725,1,24,7.0,1334.0,1000.0,2334.0,3.0,6.0,
,674,520,4,11.0,2973.0,,2973.0,4.0,9.0,1211.0
,782,489,14,12.0,,1000.0,1000.0,0.0,13.0,111127.0
,46,485,27,3.0,,,0.0,3.0,8.0,52425.0
20200727.0,448,103,31,5.0,1000.0,,1000.0,4.0,,22342.0
,34,153,32,9.0,2295.0,1000.0,3295.0,0.0,12.0,117084.0
,831,509,17,9.0,1231.0,,1231.0,10.0,5.0,
,586,438,13,8.0,1980.0,1000.0,2980.0,2.0,10.0,95698.0
,778,109,20,6.0,1944.0,1000.0,2944.0,8.0,1.0,148953.0
,230,326,33,1.0,1000.0,1000.0,2000.0,12.0,14.0,
,114,496,10,12.0,1154.0,1000.0,2154.0,0.0,13.0,44972.0
,164,213,10,1.0,1000.0,1000.0,2000.0,7.0,11.0,12812.0
,895,17,25,4.0,1098.0,1000.0,2098.0,7.0,13.0,
,223,351,26,6.0,1000.0,1000.0,2000.0,3.0,2.0,
,869,425,21,2.0,1926.0,1000.0,2926.0,0.0,12.0,50081.0
,818,590,23,8.0,1117.0,1000.0,2117.0,4.0,5.0,
,234,475,15,6.0,1407.0,,1407.0,10.0,7.0,15371.0
20201022.0,227,189,3,10.0,1000.0,,1000.0,0.0,10.0,121123.0
,288,495,1,7.0,2165.0,1000.0,3165.0,9.0,,
20240901.0,810,267,3,7.0,1000.0,,1000.0,8.0,6.0,23664.0
,881,495,14,11.0,1000.0,1000.0,2000.0,12.0,9.0,73942.0
20230108.0,207,43,8,5.0,1000.0,1000.0,2000.0,14.0,5.0,22884.0
,812,149,3,3.0,2598.0,1000.0,3598.0,6.0,11.0,14602.0
,391,161,1,3.0,1000.0,,1000.0,2.0,6.0,96322.0
,213,63,7,12.0,1000.0,1000.0,2000.0,0.0,7.0,108286.0
,642,169,1,2.0,1000.0,1000.0,2000.0,0.0,13.0,45240.0
,753,440,27,4.0,1191.0,1000.0,2191.0,15.0,7.0,57733.0
,432,112,3,3.0,1000.0,1000.0,2000.0,2.0,13.0,108131.0
,279,371,31,12.0,1000.0,1000.0,2000.0,10.0,14.0,40679.0
,122,315,25,3.0,1000.0,1000.0,2000.0,0.0,12.0,14080.0
,26,317,4,10.0,1000.0,,1000.0,3.0,1.0,113294.0
,381,145,22,3.0,1000.0,1000.0,2000.0,8.0,7.0,87167.0
,853,89,22,3.0,1461.0,1000.0,2461.0,13.0,12.0,95687.0
20200312.0,288,584,31,2.0,1000.0,1000.0,2000.0,0.0,8.0,80619.0
,773,181,21,2.0,1000.0,,1000.0,13.0,2.0,80456.0
,478,255,10,5.0,1829.0,1000.0,2829.0,9.0,11.0,28102.0
,780,476,19,6.0,2690.0,1000.0,3690.0,9.0,11.0,131785.0
,14,62,19,4.0,1746.0,1000.0,2746.0,8.0,1.0,51368.0
,322,163,34,10.0,1109.0,1000.0,2109.0,12.0,16.0,49434.0
,731,569,8,12.0,2625.0,1000.0,3625.0,12.0,14.0,57838.0
,86,430,29,9.0,1008.0,1000.0,2008.0,7.0,7.0,8969.0
,564,193,29,1.0,1729.0,1000.0,2729.0,14.0,16.0,96669.0
20210901.0,636,558,19,8.0,1599.0,1000.0,2599.0,7.0,10.0,149426.0
,358,293,7,5.0,1000.0,1000.0,2000.0,1.0,15.0,26513.0
,9,372,20,11.0,1000.0,1000.0,2000.0,0.0,3.0,97358.0
