id_tiempo,id_cliente,id_vehiculo,id_sucursal,id_tipo_mantenimiento,costo_servicio,costo_repuestos,costo_total,repuestos_usados,horas_taller,kilometraje_vehiculo
,800,539,3,8.0,1000.0,1000.0,2000.0,0.0,9.0,87471.0
20200216.0,528,254,31,6.0,1000.0,,1000.0,0.0,7.0,101356.0
,839,107,10,10.0,1393.0,1000.0,2393.0,3.0,12.0,105028.0
,645,401,10,1.0,2186.0,1000.0,3186.0,0.0,14.0,98235.0
20231106.0,599,382,22,10.0,2101.0,1000.0,3101.0,1.0,6.0,102352.0
20240918.0,402,556,12,7.0,2467.0,1000.0,3467.0,11.0,9.0,79883.0
,30,237,13,3.0,1855.0,1000.0,2855.0,8.0,,14694.0
,122,437,22,7.0,1405.0,1000.0,2405.0,8.0,16.0,16433.0
,351,52,12,2.0,1181.0,1000.0,2181.0,0.0,1.0,64297.0
,497,361,23,11.0,,1000.0,1000.0,2.0,15.0,112882.0
,22,346,7,5.0,1000.0,1000.0,2000.0,14.0,7.0,70181.0
,574,508,14,11.0,2870.0,1000.0,3870.0,0.0,8.0,97910.0
,667,469,6,4.0,1248.0,1000.0,2248.0,14.0,11.0,126207.0
,767,262,15,4.0,2505.0,1000.0,3505.0,3.0,,
,659,191,7,10.0,1000.0,,1000.0,0.0,5.0,105174.0
,414,531,29,10.0,2324.0,,2324.0,0.0,15.0,107320.0
,253,565,4,4.0,1977.0,1000.0,2977.0,12.0,11.0,64267.0
,226,268,4,9.0,1326.0,1000.0,2326.0,9.0,14.0,113383.0
,436,386,19,12.0,1000.0,,1000.0,0.0,3.0,2865.0
,97,171,30,6.0,1301.0,,1301.0,3.0,6.0,129237.0
20210510.0,787,499,7,1.0,2601.0,,2601.0,5.0,11.0,2841.0
,433,99,26,1.0,1540.0,,1540.0,6.0,7.0,52194.0
,21,306,22,12.0,2871.0,1000.0,3871.0,0.0,,67335.0
,805,358,31,6.0,1000.0,1000.0,2000.0,3.0,7.0,
,303,180,19,5.0,1444.0,,1444.0,13.0,16.0,93243.0
20210318.0,688,95,1,12.0,1732.0,,1732.0,7.0,4.0,70652.0
,232,249,1,9.0,2516.0,,2516.0,8.0,12.0,132607.0
20231213.0,604,315,4,3.0,2177.0,,2177.0,7.0,,
,641,593,21,8.0,2712.0,1000.0,3712.0,5.0,11.0,58572.0
,764,335,21,9.0,1000.0,1000.0,2000.0,6.0,3.0,47615.0
,47,78,31,4.0,1000.0,1000.0,2000.0,0.0,15.0,7321.0
,643,362,4,9.0,1000.0,,1000.0,0.0,12.0,65726.0
,816,132,21,8.0,,,0.0,3.0,14.0,41133.0
,343,31,30,3.0,1000.0,,1000.0,15.0,4.0,124134.0
,156,149,7,5.0,1555.0,1000.0,2555.0,15.0,15.0,136000.0
,795,183,2,2.0,2136.0,,2136.0,9.0,11.0,25653.0
,736,352,4,2.0,1586.0,,1586.0,10.0,6.0,672.0
,746,187,2,9.0,1472.0,1000.0,2472.0,15.0,15.0,36551.0
,125,567,4,8.0,2960.0,,2960.0,0.0,13.0,18604.0
,276,278,8,6.0,1000.0,1000.0,2000.0,0.0,4.0,55191.0
,504,476,35,10.0,1407.0,,1407.0,4.0,1.0,148798.0
,469,27,14,4.0,2977.0,1000.0,3977.0,14.0,7.0,133080.0
,15,14,35,8.0,1000.0,1000.0,2000.0,13.0,2.0,28811.0
,389,493,22,4.0,1772.0,1000.0,2772.0,0.0,14.0,77408.0
,234,456,15,4.0,2532.0,1000.0,3532.0,1.0,16.0,34744.0
20230608.0,689,377,34,5.0,1000.0,1000.0,2000.0,5.0,10.0,
,400,260,15,7.0,1000.0,1000.0,2000.0,9.0,15.0,
,550,312,17,7.0,1945.0,,1945.0,2.0,3.0,102428.0
,539,312,21,9.0,1891.0,,1891.0,6.0,13.0,56307.0
,881,148,4,7.0,1269.0,1000.0,2269.0,5.0,16.0,84240.0
,529,418,20,9.0,2882.0,,2882.0,3.0,9.0,
,136,540,31,4.0,1000.0,,1000.0,3.0,9.0,48695.0
,205,205,19,2.0,1555.0,1000.0,2555.0,3.0,15.0,90327.0
,267,317,11,5.0,1699.0,1000.0,2699.0,0.0,13.0,6020.0
,835,266,23,10.0,2018.0,1000.0,3018.0,4.0,12.0,57791.0
20230929.0,326,111,5,3.0,2568.0,,2568.0,0.0,14.0,105981.0
,16,118,2,8.0,1000.0,1000.0,2000.0,12.0,14.0,126999.0
,40,580,32,8.0,1331.0,1000.0,2331.0,13.0,13.0,37805.0
,893,330,25,10.0,1053.0,1000.0,2053.0,0.0,9.0,16187.0
20200726.0,244,171,16,6.0,2268.0,,2268.0,10.0,2.0,90908.0
,686,99,7,12.0,2951.0,1000.0,3951.0,2.0,3.0,83374.0
,310,85,8,7.0,1637.0,,1637.0,0.0,1.0,50724.0
,774,588,30,8.0,2799.0,,2799.0,5.0,15.0,
,657,120,33,11.0,2103.0,1000.0,3103.0,0.0,10.0,28824.0
20220711.0,713,396,20,10.0,1436.0,1000.0,2436.0,0.0,1.0,2661.0
,455,266,9,9.0,1420.0,1000.0,2420.0,2.0,15.0,
,791,335,1,6.0,1106.0,,1106.0,3.0,1.0,2235.0
,802,560,6,4.0,2816.0,1000.0,3816.0,8.0,14.0,84073.0
20220312.0,232,149,1,8.0,1000.0,,1000.0,8.0,16.0,124022.0
,876,359,24,7.0,1493.0,1000.0,2493.0,10.0,3.0,119595.0
,327,302,18,6.0,1186.0,1000.0,2186.0,15.0,6.0,131135.0
,249,133,29,6.0,1000.0,1000.0,2000.0,9.0,14.0,89501.0
,59,422,15,6.0,1000.0,,1000.0,2.0,4.0,31687.0
,813,107,16,3.0,2708.0,,2708.0,0.0,11.0,141047.0
,133,10,22,11.0,2844.0,,2844.0,12.0,13.0,38577.0
,84,286,21,4.0,1000.0,,1000.0,6.0,15.0,84597.0
,208,113,9,12.0,1000.0,,1000.0,0.0,2.0,26054.0
,374,503,5,6.0,2837.0,1000.0,3837.0,14.0,7.0,111959.0
,1,262,23,3.0,1000.0,,1000.0,10.0,,125887.0
,772,373,35,9.0,1772.0,1000.0,2772.0,7.0,9.0,143059.0
,561,536,34,7.0,1000.0,,1000.0,1.0,16.0,
,6,175,14,3.0,1000.0,,1000.0,1.0,11.0,58408.0
,45,30,1,3.0,2499.0,1000.0,3499.0,2.0,4.0,4229.0
20220409.0,397,76,17,4.0,1003.0,1000.0,2003.0,7.0,11.0,57507.0
,32,185,6,4.0,1000.0,,1000.0,15.0,4.0,94250.0
,883,78,34,10.0,2863.0,,2863.0,5.0,11.0,15750.0
,246,539,7,4.0,1291.0,,1291.0,10.0,11.0,33949.0
,692,73,30,11.0,1211.0,1000.0,2211.0,2.0,1.0,76318.0
,853,147,6,12.0,1483.0,1000.0,2483.0,8.0,14.0,30690.0
20220506.0,392,403,15,4.0,,1000.0,1000.0,15.0,4.0,58743.0
,376,388,6,7.0,1244.0,1000.0,2244.0,6.0,16.0,127921.0
,576,501,34,1.0,2879.0,1000.0,3879.0,4.0,9.0,93734.0
,253,164,23,11.0,1775.0,,1775.0,11.0,3.0,3116.0
,134,140,5,3.0,2778.0,,2778.0,13.0,2.0,40035.0
,651,6,8,5.0,1000.0,1000.0,2000.0,10.0,5.0,118264.0
,564,249,31,4.0,1000.0,,1000.0,5.0,6.0,113447.0
20200420.0,148,356,28,12.0,1612.0,,1612.0,14.0,16.0,29503.0
,562,140,30,1.0,1279.0,,1279.0,12.0,9.0,69040.0
20231225.0,21,597,15,2.0,1222.0,1000.0,2222.0,0.0,,36899.0
20230326.0,406,135,22,7.0,1000.0,1000.0,2000.0,13.0,13.0,87607.0
,456,80,28,9.0,2166.0,,2166.0,0.0,,
,190,258,2,10.0,1867.0,1000.0,2867.0,5.0,6.0,113161.0
,715,203,17,12.0,1475.0,1000.0,2475.0,11.0,2.0,143582.0
,710,518,28,8.0,2598.0,1000.0,3598.0,0.0,9.0,94811.0
,844,130,35,6.0,,,0.0,13.0,13.0,92963.0
,258,541,31,7.0,1000.0,1000.0,2000.0,4.0,2.0,116776.0
,44,525,21,1.0,1000.0,1000.0,2000.0,7.0,4.0,121334.0
,720,123,16,10.0,2461.0,,2461.0,0.0,,
,826,505,9,6.0,1340.0,,1340.0,13.0,11.0,92366.0
,634,262,10,9.0,1000.0,,1000.0,10.0,5.0,120867.0
20200817.0,489,253,18,2.0,1620.0,1000.0,2620.0,11.0,7.0,137065.0
,466,274,6,7.0,1000.0,1000.0,2000.0,0.0,8.0,74400.0
,179,499,35,6.0,1196.0,1000.0,2196.0,0.0,2.0,31780.0
,184,336,29,5.0,2118.0,,2118.0,3.0,5.0,27108.0
,761,208,32,4.0,2562.0,1000.0,3562.0,1.0,,
,68,92,7,9.0,2669.0,1000.0,3669.0,11.0,2.0,53911.0
,588,292,18,12.0,1000.0,1000.0,2000.0,2.0,,142229.0
,121,104,31,6.0,1000.0,,1000.0,0.0,9.0,134142.0
,158,497,18,11.0,2590.0,1000.0,3590.0,9.0,1.0,57876.0
,132,361,22,7.0,2511.0,,2511.0,14.0,5.0,120344.0
,746,107,11,3.0,1000.0,1000.0,2000.0,12.0,1.0,20790.0
,689,534,25,9.0,1247.0,,1247.0,1.0,14.0,106326.0
,453,193,26,3.0,1000.0,1000.0,2000.0,6.0,16.0,12167.0
,648,14,4,4.0,2868.0,,2868.0,13.0,,81145.0
,876,499,10,3.0,2869.0,1000.0,3869.0,5.0,7.0,98160.0
,642,497,6,12.0,1125.0,1000.0,2125.0,6.0,9.0,133270.0
,403,338,22,6.0,2804.0,1000.0,3804.0,0.0,15.0,28169.0
,380,481,22,11.0,2622.0,1000.0,3622.0,3.0,4.0,70134.0
,289,389,31,10.0,1636.0,1000.0,2636.0,14.0,6.0,23631.0
,256,271,21,1.0,2044.0,,2044.0,4.0,1.0,149073.0
,20,272,3,3.0,2609.0,1000.0,3609.0,3.0,4.0,104367.0
,297,547,6,10.0,1128.0,1000.0,2128.0,10.0,10.0,24867.0
,252,48,7,6.0,1969.0,1000.0,2969.0,9.0,1.0,26029.0
,293,293,6,4.0,1729.0,1000.0,2729.0,8.0,9.0,112373.0
,238,254,24,8.0,1000.0,1000.0,2000.0,5.0,6.0,1145.0
,615,242,14,1.0,1000.0,1000.0,2000.0,4.0,,18537.0
,432,220,8,1.0,2208.0,1000.0,3208.0,14.0,10.0,36718.0
,481,274,22,4.0,2077.0,1000.0,3077.0,0.0,3.0,90652.0
,642,281,31,5.0,1000.0,1000.0,2000.0,0.0,16.0,32682.0
,519,575,33,2.0,1895.0,,1895.0,3.0,1.0,130094.0
20240406.0,390,316,29,8.0,1000.0,1000.0,2000.0,4.0,16.0,53173.0
,623,68,7,3.0,2419.0,,2419.0,13.0,12.0,143671.0
,206,372,28,12.0,1034.0,1000.0,2034.0,6.0,,59819.0
,811,413,35,9.0,2879.0,1000.0,3879.0,1.0,13.0,7220.0
,306,495,15,10.0,1000.0,1000.0,2000.0,11.0,13.0,91162.0
,462,496,18,5.0,2403.0,1000.0,3403.0,2.0,5.0,116889.0
,87,553,35,1.0,1759.0,1000.0,2759.0,5.0,,23878.0
,549,503,11,1.0,1037.0,1000.0,2037.0,8.0,11.0,15360.0
20210825.0,534,306,11,7.0,1772.0,,1772.0,1.0,10.0,28617.0
,369,501,11,7.0,1000.0,1000.0,2000.0,15.0,7.0,18929.0
,645,572,19,7.0,1000.0,,1000.0,0.0,11.0,141686.0
,617,45,15,2.0,1000.0,,1000.0,0.0,14.0,144864.0
,797,95,30,3.0,1000.0,,1000.0,1.0,2.0,65018.0
,526,170,30,4.0,1557.0,1000.0,2557.0,12.0,7.0,
20230315.0,695,574,4,2.0,2717.0,,2717.0,14.0,6.0,4562.0
20211218.0,601,10,9,2.0,1075.0,1000.0,2075.0,14.0,15.0,
,17,544,5,4.0,2013.0,,2013.0,4.0,11.0,148586.0
,434,228,3,4.0,2884.0,1000.0,3884.0,0.0,8.0,110153.0
,413,177,3,9.0,1891.0,1000.0,2891.0,4.0,1.0,126103.0
,803,17,4,6.0,2713.0,,2713.0,14.0,11.0,119473.0
,791,178,20,1.0,1000.0,1000.0,2000.0,7.0,5.0,44749.0
,368,77,16,8.0,1230.0,,1230.0,6.0,2.0,
,93,67,22,3.0,,1000.0,1000.0,11.0,2.0,38005.0
,198,479,4,6.0,2454.0,1000.0,3454.0,11.0,3.0,129715.0
,388,581,11,4.0,1358.0,1000.0,2358.0,0.0,1.0,105218.0
,210,249,9,8.0,1000.0,,1000.0,3.0,2.0,39690.0
,45,56,30,9.0,1000.0,1000.0,2000.0,10.0,6.0,
,108,414,27,9.0,2703.0,1000.0,3703.0,0.0,8.0,70474.0
,777,377,4,10.0,1319.0,1000.0,2319.0,1.0,15.0,102166.0
,552,534,2,6.0,2629.0,1000.0,3629.0,0.0,14.0,74223.0
,100,332,17,7.0,1103.0,1000.0,2103.0,2.0,,131875.0
,474,96,14,1.0,1286.0,1000.0,2286.0,7.0,8.0,
,120,360,5,4.0,2026.0,,2026.0,12.0,11.0,36622.0
,4,216,28,2.0,1000.0,,1000.0,1.0,11.0,90533.0
,751,104,9,9.0,1761.0,,1761.0,14.0,6.0,136946.0
,429,376,5,1.0,,,0.0,13.0,,67562.0
,329,521,33,3.0,1000.0,1000.0,2000.0,14.0,8.0,112498.0
,45,583,32,12.0,1774.0,1000.0,2774.0,2.0,16.0,129022.0
,109,505,17,1.0,1000.0,1000.0,2000.0,15.0,2.0,68151.0
,106,145,14,9.0,1494.0,1000.0,2494.0,13.0,4.0,21994.0
,632,442,27,2.0,1499.0,1000.0,2499.0,7.0,13.0,102417.0
,304,208,4,11.0,1000.0,,1000.0,10.0,3.0,130051.0
,695,194,19,6.0,1794.0,,1794.0,3.0,,
20210423.0,834,471,31,12.0,1000.0,1000.0,2000.0,0.0,1.0,63889.0
,313,517,6,8.0,1212.0,1000.0,2212.0,13.0,,126823.0
,888,528,12,3.0,1000.0,1000.0,2000.0,0.0,15.0,97866.0
,840,163,1,6.0,1000.0,1000.0,2000.0,1.0,1.0,102743.0
,122,105,20,4.0,1428.0,1000.0,2428.0,0.0,15.0,67995.0
20240425.0,258,156,26,10.0,2773.0,1000.0,3773.0,8.0,2.0,124968.0
,346,137,21,2.0,1000.0,1000.0,2000.0,10.0,15.0,140146.0
,349,522,32,6.0,2691.0,1000.0,3691.0,10.0,4.0,77808.0
,633,311,30,10.0,2903.0,,2903.0,4.0,5.0,105993.0
,131,300,35,3.0,2677.0,1000.0,3677.0,6.0,8.0,118850.0
,315,578,35,11.0,1000.0,,1000.0,14.0,9.0,16405.0
,125,141,15,11.0,1000.0,,1000.0,2.0,10.0,
,563,226,4,8.0,1955.0,1000.0,2955.0,1.0,3.0,138075.0
,484,63,22,4.0,1000.0,1000.0,2000.0,13.0,10.0,143675.0
,487,220,33,12.0,1895.0,,1895.0,8.0,15.0,142685.0
,500,472,3,9.0,2859.0,1000.0,3859.0,7.0,5.0,36818.0
,641,319,22,5.0,1000.0,1000.0,2000.0,12.0,3.0,130793.0
20220804.0,405,600,30,10.0,1276.0,1000.0,2276.0,0.0,7.0,
,535,33,20,10.0,2517.0,1000.0,3517.0,0.0,6.0,5662.0
,407,57,7,12.0,1132.0,1000.0,2132.0,0.0,11.0,69221.0
,737,471,27,5.0,1191.0,1000.0,2191.0,6.0,1.0,77675.0
,147,198,17,5.0,1000.0,1000.0,2000.0,14.0,3.0,85424.0
,582,538,13,8.0,2105.0,1000.0,3105.0,0.0,6.0,
,8,473,30,2.0,1702.0,1000.0,2702.0,13.0,6.0,
,191,59,22,3.0,2196.0,1000.0,3196.0,8.0,7.0,117558.0
,636,401,20,1.0,1831.0,1000.0,2831.0,3.0,12.0,137726.0
,778,308,29,7.0,1612.0,1000.0,2612.0,0.0,11.0,54598.0
,722,382,8,11.0,1554.0,1000.0,2554.0,0.0,7.0,47801.0
,647,277,24,3.0,2214.0,1000.0,3214.0,10.0,13.0,23669.0
,851,22,17,11.0,1242.0,1000.0,2242.0,2.0,7.0,53992.0
,595,271,2,10.0,1117.0,1000.0,2117.0,7.0,13.0,24094.0
,331,119,14,12.0,1208.0,,1208.0,12.0,11.0,82305.0
,765,28,27,2.0,2128.0,,2128.0,5.0,15.0,
,219,294,10,7.0,2006.0,,2006.0,13.0,10.0,10756.0
20210211.0,489,497,12,3.0,,,0.0,11.0,12.0,12546.0
,661,157,26,5.0,1000.0,,1000.0,15.0,8.0,27628.0
,589,356,23,5.0,1155.0,1000.0,2155.0,8.0,13.0,81067.0
,592,594,28,12.0,1000.0,1000.0,2000.0,5.0,15.0,67957.0
,397,315,34,5.0,2515.0,,2515.0,11.0,15.0,35903.0
,516,356,25,12.0,1000.0,1000.0,2000.0,11.0,,74700.0
,97,209,14,6.0,1613.0,1000.0,2613.0,4.0,12.0,
,734,220,6,7.0,1000.0,,1000.0,6.0,,9560.0
,322,518,27,12.0,,1000.0,1000.0,0.0,7.0,56130.0
,447,301,21,7.0,2572.0,1000.0,3572.0,0.0,11.0,66166.0
,529,206,23,10.0,1229.0,1000.0,2229.0,14.0,13.0,44479.0
,649,259,33,8.0,1000.0,,1000.0,14.0,7.0,45730.0
,120,86,1,10.0,1815.0,1000.0,2815.0,11.0,7.0,3257.0
,623,73,7,11.0,2303.0,,2303.0,6.0,11.0,143789.0
,810,117,3,12.0,1000.0,1000.0,2000.0,14.0,1.0,85559.0
,612,198,7,1.0,2976.0,1000.0,3976.0,15.0,5.0,136377.0
,688,305,33,5.0,1000.0,,1000.0,2.0,5.0,50233.0
,833,187,24,12.0,1282.0,1000.0,2282.0,0.0,,84071.0
,683,318,28,7.0,2421.0,1000.0,3421.0,10.0,7.0,113260.0
,597,284,31,7.0,1480.0,1000.0,2480.0,0.0,14.0,136509.0
20210131.0,571,438,13,2.0,1000.0,,1000.0,3.0,1.0,58100.0
,282,135,3,2.0,,,0.0,5.0,7.0,89634.0
,255,499,18,11.0,1000.0,,1000.0,2.0,2.0,63870.0
,3,589,7,3.0,2326.0,,2326.0,12.0,8.0,93594.0
,560,234,18,3.0,1000.0,1000.0,2000.0,4.0,12.0,79184.0
,842,357,2,10.0,1872.0,1000.0,2872.0,7.0,13.0,3455.0
,412,13,29,5.0,1000.0,,1000.0,6.0,5.0,66058.0
,664,550,4,4.0,2105.0,1000.0,3105.0,14.0,7.0,77479.0
,59,466,16,11.0,2300.0,,2300.0,13.0,5.0,
,174,308,26,12.0,1000.0,,1000.0,12.0,12.0,119186.0
,838,580,8,3.0,1880.0,1000.0,2880.0,8.0,8.0,147746.0
,37,135,6,10.0,1000.0,1000.0,2000.0,9.0,13.0,118088.0
,38,336,17,7.0,2092.0,1000.0,3092.0,8.0,9.0,24572.0
,209,333,27,6.0,1000.0,1000.0,2000.0,11.0,7.0,56135.0
,170,429,35,11.0,1000.0,,1000.0,14.0,1.0,32503.0
20210825.0,252,496,2,2.0,1690.0,,1690.0,10.0,8.0,141213.0
,887,323,26,7.0,2473.0,1000.0,3473.0,12.0,2.0,78994.0
,620,97,29,1.0,1000.0,1000.0,2000.0,12.0,16.0,30017.0
20200405.0,254,592,6,2.0,1000.0,1000.0,2000.0,12.0,13.0,93215.0
20221122.0,210,47,5,8.0,2624.0,1000.0,3624.0,13.0,10.0,59764.0
,888,296,13,5.0,2406.0,1000.0,3406.0,6.0,5.0,
,369,133,6,2.0,1538.0,1000.0,2538.0,10.0,14.0,133367.0
