id_venta,id_tiempo,id_cliente,id_vehiculo,id_vendedor,id_sucursal,id_tipo_pago,cantidad,precio_venta,costo_vehiculo,descuento,financiado,margen_ganancia
564.0,20230817,25.0,157,44.0,11,4.0,1.0,60986.65,55495.0,15,1,5491.6500000000015
565.0,20210101,384.0,105,1.0,3,2.0,1.0,65346.3,65958.0,15,1,-611.6999999999971
566.0,20240330,428.0,48,34.0,6,11.0,1.0,35241.3,35663.0,10,1,-421.6999999999971
567.0,20230923,406.0,248,13.0,7,15.0,1.0,53256.6,72108.0,10,0,-18851.4
568.0,20210823,429.0,267,21.0,11,1.0,1.0,84911.0,77572.0,0,1,7339.0
569.0,20200820,494.0,39,6.0,10,2.0,1.0,33041.7,31489.0,10,0,1552.699999999997
570.0,20250130,64.0,142,6.0,13,3.0,1.0,41582.0,49499.0,0,1,-7917.0
571.0,20220415,302.0,278,14.0,19,1.0,1.0,61999.2,42132.0,20,0,19867.199999999997
572.0,20230820,374.0,199,40.0,19,10.0,1.0,80483.09999999999,56970.0,15,1,23513.09999999999
573.0,20220426,303.0,128,1.0,7,2.0,1.0,39341.7,55868.0,10,1,-16526.300000000003
574.0,20220606,371.0,141,28.0,8,8.0,1.0,86675.15,73637.0,5,1,13038.149999999994
575.0,20231110,31.0,148,42.0,3,14.0,1.0,62736.3,79979.0,10,1,-17242.699999999997
576.0,20200211,494.0,9,43.0,17,2.0,1.0,47441.60000000001,77267.0,20,0,-29825.399999999987
577.0,20231003,461.0,2,45.0,4,14.0,1.0,37823.2,42675.0,20,0,-4851.800000000003
578.0,20220424,195.0,242,27.0,3,9.0,1.0,80202.0,31076.0,0,1,49126.0
579.0,20220901,281.0,19,39.0,8,12.0,1.0,51601.5,36126.0,10,0,15475.5
580.0,20210129,357.0,52,48.0,12,3.0,1.0,91440.34999999999,52869.0,5,1,38571.34999999999
581.0,20200116,92.0,231,5.0,10,3.0,1.0,76124.7,71099.0,10,1,5025.699999999997
582.0,20220520,432.0,213,39.0,17,3.0,1.0,74337.6,66372.0,20,0,7965.600000000006
583.0,20230108,162.0,275,38.0,4,15.0,1.0,66467.7,75892.0,5,0,-9424.300000000003
584.0,20200526,26.0,48,41.0,7,7.0,1.0,72576.8,62145.0,20,1,10431.800000000003
585.0,,236.0,14,42.0,16,12.0,1.0,45105.05,75085.0,5,0,-29979.949999999997
586.0,20200223,345.0,76,31.0,10,1.0,1.0,37212.8,39868.0,20,1,-2655.199999999997
587.0,20240809,454.0,265,43.0,9,3.0,1.0,35825.6,57064.0,20,1,-21238.4
588.0,20230705,366.0,286,34.0,2,12.0,1.0,47295.9,33978.0,10,0,13317.900000000001
589.0,20241206,281.0,33,20.0,10,7.0,1.0,71792.45,56219.0,5,1,15573.449999999997
590.0,20210824,271.0,237,47.0,2,4.0,1.0,54045.0,79653.0,0,0,-25608.0
591.0,20210223,158.0,56,44.0,2,15.0,1.0,85033.55,69983.0,5,1,15050.550000000003
592.0,20210319,182.0,114,38.0,4,3.0,1.0,78692.15,77267.0,15,0,1425.1499999999942
593.0,20240513,21.0,255,2.0,1,7.0,1.0,93446.0,64371.0,0,0,29075.0
594.0,20241118,269.0,255,20.0,12,9.0,1.0,59968.0,54111.0,20,1,5857.0
595.0,20200315,116.0,72,27.0,15,12.0,1.0,45663.3,34816.0,10,1,10847.300000000003
596.0,20220302,482.0,220,25.0,7,3.0,1.0,82327.59999999999,32762.0,15,1,49565.59999999999
597.0,20210510,109.0,221,17.0,18,5.0,1.0,50254.4,61802.0,20,1,-11547.599999999999
598.0,20230302,230.0,271,45.0,2,10.0,1.0,43135.0,77438.0,0,0,-34303.0
599.0,20230303,94.0,294,37.0,18,2.0,1.0,40062.6,49369.0,10,1,-9306.400000000001
600.0,20250130,159.0,56,999.0,2,11.0,1.0,71690.0,66956.0,0,1,4734.0
601.0,20231124,214.0,117,23.0,18,10.0,1.0,62459.2,39078.0,20,0,23381.199999999997
602.0,20230316,412.0,137,7.0,7,6.0,1.0,95519.0,34771.0,0,1,60748.0
603.0,20200602,137.0,21,4.0,20,2.0,1.0,60285.1,63678.0,5,0,-3392.9000000000015
604.0,20210327,497.0,143,27.0,17,11.0,1.0,82395.0,41612.0,10,1,40783.0
605.0,20200216,226.0,207,11.0,16,7.0,1.0,78349.59999999999,78880.0,15,0,-530.4000000000087
606.0,20200101,135.0,68,11.0,3,7.0,1.0,70696.0,60617.0,0,1,10079.0
607.0,20210825,423.0,193,21.0,19,9.0,1.0,52340.0,50125.0,0,0,2215.0
608.0,20200728,142.0,204,41.0,6,11.0,1.0,43852.95,63645.0,5,1,-19792.050000000003
609.0,20231026,215.0,277,38.0,15,15.0,1.0,72514.0,45001.0,0,0,27513.0
610.0,20230109,207.0,2,44.0,11,8.0,1.0,57891.0,71233.0,0,0,-13342.0
611.0,20240112,77.0,234,22.0,1,10.0,1.0,82701.0,65830.0,10,0,16871.0
612.0,20230614,67.0,178,31.0,18,8.0,1.0,45377.1,41733.0,10,1,3644.0999999999985
613.0,20231029,315.0,295,34.0,16,11.0,1.0,45462.25,67801.0,5,1,-22338.75
614.0,20230430,453.0,234,12.0,11,7.0,1.0,81710.45,41528.0,5,1,40182.45
615.0,20211204,314.0,295,49.0,3,7.0,1.0,49482.64999999999,40775.0,5,1,8707.649999999987
616.0,20210404,302.0,55,21.0,13,1.0,1.0,92785.55,47226.0,5,1,45559.55
617.0,20210218,450.0,268,30.0,10,2.0,1.0,57812.25,43774.0,5,0,14038.25
618.0,20230223,454.0,163,40.0,12,1.0,1.0,68701.6,32306.0,20,0,36395.600000000006
619.0,20201010,245.0,286,29.0,11,8.0,1.0,34942.5,57268.0,10,0,-22325.5
620.0,20201115,458.0,187,9.0,3,13.0,1.0,88572.6,37776.0,10,1,50796.600000000006
621.0,20230416,332.0,163,20.0,14,10.0,1.0,41118.75,64195.0,15,1,-23076.25
622.0,20240908,354.0,212,35.0,3,2.0,1.0,92377.05,43706.0,5,1,48671.05
623.0,20221128,431.0,5,35.0,18,12.0,1.0,82025.0,43366.0,0,0,38659.0
624.0,20200418,93.0,137,36.0,17,9.0,1.0,38867.35,70541.0,5,0,-31673.65
625.0,20230804,331.0,227,7.0,19,5.0,1.0,69151.45,40170.0,5,1,28981.449999999997
626.0,20230315,74.0,277,26.0,15,6.0,1.0,69519.6,77499.0,10,0,-7979.399999999994
627.0,20201010,488.0,299,8.0,8,10.0,1.0,45359.2,33633.0,20,0,11726.199999999997
628.0,20210429,67.0,28,14.0,15,11.0,1.0,59801.60000000001,62043.0,20,1,-2241.399999999987
629.0,20230921,429.0,42,42.0,7,1.0,1.0,97527.0,40682.0,0,1,56845.0
630.0,,335.0,213,10.0,13,2.0,1.0,37836.9,37547.0,15,0,289.90000000000146
631.0,20230317,339.0,207,40.0,11,4.0,1.0,70024.7,38912.0,15,1,31112.699999999997
632.0,20240916,7.0,52,19.0,11,14.0,1.0,62860.8,67776.0,20,1,-4915.199999999997
633.0,20220304,496.0,292,23.0,5,5.0,1.0,40636.25,59735.0,5,1,-19098.75
634.0,20241031,483.0,64,47.0,6,10.0,1.0,38952.0,48214.0,0,0,-9262.0
635.0,20220625,441.0,4,28.0,13,10.0,1.0,52920.9,70379.0,10,1,-17458.1
636.0,20220928,89.0,223,29.0,1,3.0,1.0,41293.0,32538.0,15,0,8755.0
637.0,20200407,265.0,56,46.0,4,14.0,1.0,58216.5,56777.0,10,1,1439.5
638.0,20200903,142.0,101,17.0,15,9.0,1.0,58287.0,74326.0,0,1,-16039.0
639.0,20211107,412.0,224,27.0,2,11.0,1.0,28994.4,61129.0,20,1,-32134.6
640.0,20200327,,130,16.0,19,5.0,1.0,71020.0,34452.0,20,0,36568.0
641.0,20210810,302.0,34,7.0,10,1.0,1.0,71523.25,66473.0,15,0,5050.25
642.0,20200804,120.0,149,30.0,14,2.0,1.0,38948.7,47308.0,15,1,-8359.300000000003
643.0,20221231,341.0,293,35.0,18,3.0,1.0,78757.84999999999,31468.0,5,0,47289.84999999999
644.0,20230504,451.0,6,13.0,11,7.0,1.0,66084.0,57445.0,0,0,8639.0
645.0,20240606,479.0,217,46.0,9,10.0,1.0,32536.3,71640.0,15,1,-39103.7
646.0,20230606,23.0,115,25.0,2,7.0,1.0,76942.0,49192.0,0,1,27750.0
647.0,20241207,78.0,198,26.0,1,7.0,1.0,41035.25,65829.0,5,0,-24793.75
648.0,20210117,78.0,154,47.0,4,4.0,1.0,61698.0,76840.0,0,0,-15142.0
649.0,20220820,262.0,155,37.0,7,13.0,1.0,31507.8,72617.0,15,0,-41109.2
650.0,20240915,34.0,276,27.0,9,6.0,1.0,33080.0,39532.0,20,1,-6452.0
651.0,20240119,202.0,128,4.0,11,10.0,1.0,53628.45,35917.0,5,1,17711.449999999997
652.0,20230512,245.0,243,38.0,14,1.0,1.0,43595.65,50603.0,15,0,-7007.3499999999985
653.0,20220930,305.0,193,20.0,14,13.0,1.0,73711.15,51422.0,15,1,22289.149999999994
654.0,20230719,293.0,15,19.0,6,6.0,1.0,72788.8,38572.0,20,0,34216.8
655.0,20231223,28.0,151,7.0,11,2.0,1.0,85056.0,38803.0,0,1,46253.0
656.0,20240111,258.0,56,1.0,3,7.0,1.0,83087.1,42837.0,10,0,40250.100000000006
657.0,20221118,218.0,129,23.0,13,3.0,1.0,74527.2,68583.0,10,1,5944.199999999997
658.0,20240425,356.0,17,13.0,7,9.0,1.0,35635.2,78481.0,20,0,-42845.8
659.0,20230527,252.0,151,46.0,6,13.0,1.0,67912.45,54871.0,15,0,13041.449999999997
660.0,20250130,131.0,118,999.0,10,8.0,1.0,78831.55,45041.0,15,0,33790.55
661.0,20210508,264.0,185,36.0,16,11.0,1.0,31457.6,75117.0,20,1,-43659.4
662.0,20231226,492.0,80,15.0,15,5.0,1.0,50323.39999999999,36858.0,5,1,13465.399999999987
663.0,20200131,426.0,78,10.0,6,3.0,1.0,94475.59999999999,43768.0,5,1,50707.59999999999
664.0,20230206,33.0,261,6.0,10,5.0,1.0,79737.3,35479.0,10,0,44258.3
665.0,20240229,44.0,71,1.0,1,10.0,1.0,40810.2,30239.0,15,0,10571.199999999997
666.0,20240430,11.0,38,21.0,10,10.0,1.0,84718.65,44732.0,15,1,39986.649999999994
667.0,20200303,189.0,194,34.0,18,6.0,1.0,40272.0,64600.0,20,0,-24328.0
668.0,20201012,433.0,65,20.0,18,2.0,1.0,61908.9,64208.0,15,1,-2299.0999999999985
669.0,20220611,498.0,71,39.0,18,5.0,1.0,82884.65,74104.0,5,1,8780.649999999994
670.0,20240827,245.0,188,10.0,14,1.0,1.0,44722.4,32973.0,20,1,11749.400000000001
671.0,20231111,33.0,88,6.0,11,5.0,1.0,63787.4,66699.0,15,1,-2911.5999999999985
672.0,20240303,215.0,31,12.0,15,6.0,1.0,44331.75,70004.0,5,0,-25672.25
673.0,20220426,226.0,221,19.0,17,10.0,1.0,32540.8,72837.0,20,0,-40296.2
674.0,20210330,212.0,212,3.0,3,11.0,1.0,46524.35,35416.0,5,1,11108.349999999999
675.0,,110.0,173,36.0,14,15.0,1.0,67076.8,32550.0,20,1,34526.8
676.0,20220115,281.0,71,40.0,2,7.0,1.0,77122.9,48133.0,5,1,28989.899999999994
677.0,20240707,423.0,22,44.0,17,5.0,1.0,55524.55,36561.0,15,0,18963.550000000003
678.0,20200610,360.0,120,1.0,15,6.0,1.0,46943.0,38862.0,0,1,8081.0
679.0,20210417,477.0,17,46.0,5,11.0,1.0,90346.0,42534.0,0,1,47812.0
680.0,20230901,148.0,2,35.0,20,6.0,1.0,54553.60000000001,32988.0,20,0,21565.600000000013
681.0,20230124,280.0,76,37.0,19,7.0,1.0,61467.75,61909.0,15,0,-441.25
682.0,20201125,357.0,112,22.0,16,11.0,1.0,54657.9,30182.0,10,0,24475.9
683.0,20240218,109.0,55,22.0,5,13.0,1.0,81036.0,67531.0,0,0,13505.0
684.0,20211115,457.0,212,1.0,15,13.0,1.0,48582.4,55167.0,20,0,-6584.5999999999985
685.0,20210607,231.0,160,23.0,1,8.0,1.0,74165.9,41742.0,15,0,32423.899999999994
686.0,20231106,65.0,116,34.0,20,6.0,1.0,69694.40000000001,72404.0,20,1,-2709.5999999999913
687.0,20230126,58.0,42,31.0,2,7.0,1.0,55092.8,66438.0,20,0,-11345.199999999997
688.0,20210531,298.0,50,15.0,7,2.0,1.0,64010.7,41641.0,10,1,22369.699999999997
689.0,20220105,336.0,296,9.0,2,14.0,1.0,46190.9,71552.0,5,0,-25361.1
690.0,20250130,191.0,25,30.0,20,10.0,1.0,46057.60000000001,33764.0,20,1,12293.600000000013
691.0,20230308,37.0,153,25.0,18,2.0,1.0,48686.55,47279.0,5,0,1407.550000000003
692.0,20220312,8.0,21,20.0,2,4.0,1.0,52831.8,53727.0,10,0,-895.1999999999971
693.0,20210629,116.0,86,27.0,10,11.0,1.0,38757.15,37698.0,5,1,1059.1500000000015
694.0,20221224,263.0,76,12.0,8,4.0,1.0,54344.75,66680.0,5,1,-12335.25
695.0,20210212,487.0,271,30.0,19,6.0,1.0,57555.75,77694.0,5,0,-20138.25
696.0,20230505,439.0,107,6.0,1,3.0,1.0,63083.7,31450.0,10,0,31633.699999999997
697.0,20240611,196.0,233,35.0,10,15.0,1.0,40878.5,55218.0,5,0,-14339.5
698.0,20240203,155.0,113,10.0,4,9.0,1.0,70463.3,74974.0,15,1,-4510.699999999997
699.0,20210331,144.0,91,34.0,7,15.0,1.0,57447.25,37368.0,15,0,20079.25
700.0,,221.0,240,21.0,18,1.0,1.0,91301.65,58791.0,5,1,32510.649999999994
701.0,20230628,350.0,100,13.0,3,6.0,1.0,62706.6,56083.0,10,0,6623.5999999999985
702.0,20210811,201.0,177,39.0,15,6.0,1.0,65397.3,39881.0,15,0,25516.300000000003
703.0,20240826,401.0,45,39.0,15,14.0,1.0,94022.45,66125.0,5,1,27897.449999999997
704.0,20210305,252.0,286,29.0,13,4.0,1.0,81771.25,46926.0,5,1,34845.25
705.0,20240902,365.0,178,42.0,6,15.0,1.0,50751.8,33746.0,15,1,17005.800000000003
706.0,20201223,332.0,54,43.0,18,7.0,1.0,77808.0,37997.0,0,0,39811.0
707.0,20230305,205.0,142,47.0,3,13.0,1.0,70409.7,71039.0,10,1,-629.3000000000029
708.0,20201005,292.0,281,1.0,6,12.0,1.0,51621.0,31190.0,0,1,20431.0
709.0,20230828,104.0,233,50.0,16,7.0,1.0,93536.0,62148.0,0,0,31388.0
710.0,20200904,296.0,293,8.0,17,10.0,1.0,37023.0,42345.0,0,1,-5322.0
711.0,20210925,179.0,246,20.0,10,15.0,1.0,55065.0,55928.0,0,0,-863.0
712.0,20200813,456.0,209,12.0,13,15.0,1.0,66750.40000000001,68591.0,20,0,-1840.5999999999913
713.0,20221210,357.0,239,16.0,14,10.0,1.0,52256.8,40557.0,20,0,11699.800000000003
714.0,20210806,314.0,153,16.0,4,4.0,1.0,60085.60000000001,50011.0,20,0,10074.600000000013
715.0,20240408,136.0,257,45.0,1,1.0,1.0,35521.5,40334.0,15,0,-4812.5
716.0,20240812,437.0,300,10.0,14,1.0,1.0,68531.09999999999,48228.0,5,0,20303.09999999999
717.0,20210615,55.0,271,17.0,14,12.0,1.0,86938.2,66397.0,10,1,20541.199999999997
718.0,20230920,38.0,209,7.0,9,8.0,1.0,37600.0,49185.0,20,0,-11585.0
719.0,20201113,346.0,144,20.0,15,4.0,1.0,31376.8,48746.0,20,0,-17369.2
720.0,,,144,999.0,6,1.0,1.0,87548.2,77830.0,5,1,9718.199999999997
721.0,20240317,206.0,102,28.0,15,14.0,1.0,77701.5,58034.0,10,1,19667.5
722.0,20200705,89.0,298,19.0,5,8.0,1.0,77873.4,47750.0,5,0,30123.399999999994
723.0,20201111,68.0,280,25.0,20,13.0,1.0,64414.7,36938.0,15,0,27476.699999999997
724.0,20200406,447.0,176,7.0,7,2.0,1.0,60883.2,46325.0,20,0,14558.199999999997
725.0,20200727,121.0,38,39.0,4,3.0,1.0,55196.89999999999,39899.0,5,1,15297.899999999987
726.0,20240224,253.0,94,42.0,13,12.0,1.0,46544.0,54620.0,0,0,-8076.0
727.0,20221014,104.0,266,40.0,12,5.0,1.0,28540.8,40892.0,20,0,-12351.2
728.0,20240715,219.0,95,23.0,1,10.0,1.0,42813.65,67174.0,5,1,-24360.35
729.0,20220602,372.0,211,40.0,15,7.0,1.0,51014.0,58566.0,0,1,-7552.0
730.0,20230107,264.0,276,24.0,5,3.0,1.0,39597.25,35485.0,15,0,4112.25
731.0,20240830,206.0,285,41.0,13,6.0,1.0,30232.0,30062.0,20,1,170.0
732.0,20200403,199.0,223,12.0,5,5.0,1.0,83596.2,58581.0,5,0,25015.199999999997
733.0,20240219,408.0,229,28.0,18,12.0,1.0,40153.65,43052.0,5,0,-2898.3499999999985
734.0,20230913,179.0,97,36.0,17,13.0,1.0,74467.2,46008.0,20,0,28459.199999999997
735.0,20220720,231.0,125,35.0,3,2.0,1.0,89290.5,56706.0,5,0,32584.5
736.0,20221006,495.0,103,46.0,20,7.0,1.0,83311.0,60217.0,0,0,23094.0
737.0,20230915,323.0,39,35.0,4,8.0,1.0,76506.34999999999,62975.0,5,0,13531.349999999991
738.0,20230710,367.0,197,15.0,20,11.0,1.0,55188.0,43378.0,0,0,11810.0
739.0,20231105,454.0,211,44.0,1,10.0,1.0,57487.2,31415.0,20,1,26072.199999999997
740.0,20241128,489.0,125,21.0,10,1.0,1.0,53961.3,37000.0,10,0,16961.300000000003
741.0,20211106,455.0,205,36.0,17,8.0,1.0,52649.1,46558.0,10,0,6091.0999999999985
742.0,20200205,122.0,77,50.0,13,15.0,1.0,51843.6,74542.0,10,1,-22698.4
743.0,20241224,134.0,27,49.0,2,12.0,1.0,87667.0,72122.0,0,1,15545.0
744.0,20201007,152.0,176,40.0,5,6.0,1.0,37646.5,54761.0,15,0,-17114.5
745.0,20201215,438.0,151,15.0,10,2.0,1.0,66943.65,49895.0,5,0,17048.649999999994
746.0,20201117,251.0,53,50.0,3,7.0,1.0,42401.7,73149.0,10,0,-30747.300000000003
747.0,20221219,127.0,157,5.0,16,14.0,1.0,56475.0,62922.0,0,1,-6447.0
748.0,20211113,133.0,110,17.0,19,4.0,1.0,49603.45,37804.0,15,0,11799.449999999997
749.0,20200120,100.0,103,31.0,6,5.0,1.0,56046.4,63163.0,20,0,-7116.5999999999985
750.0,20250130,33.0,157,44.0,4,5.0,1.0,32534.6,63545.0,15,1,-31010.4
751.0,20200817,377.0,34,40.0,14,1.0,1.0,69620.8,71229.0,20,0,-1608.199999999997
752.0,20240814,117.0,210,24.0,17,13.0,1.0,81995.25,78242.0,15,1,3753.25
753.0,20211104,179.0,226,1.0,20,13.0,1.0,76897.0,42290.0,0,0,34607.0
754.0,20240220,106.0,94,22.0,8,13.0,1.0,58309.60000000001,35368.0,20,0,22941.600000000013
755.0,20231010,432.0,162,1.0,11,7.0,1.0,76156.0,35860.0,0,0,40296.0
756.0,20210803,295.0,243,7.0,19,6.0,1.0,37769.0,57957.0,0,0,-20188.0
757.0,20230707,366.0,106,23.0,20,6.0,1.0,54720.0,52851.0,20,1,1869.0
758.0,20240912,385.0,172,44.0,13,9.0,1.0,39554.2,37581.0,5,0,1973.199999999997
759.0,20211116,15.0,3,40.0,14,9.0,1.0,35550.9,46805.0,10,0,-11254.099999999999
760.0,20220717,500.0,1,7.0,7,2.0,1.0,50004.0,61890.0,20,0,-11886.0
761.0,20240829,163.0,254,49.0,20,14.0,1.0,86853.6,48233.0,10,0,38620.600000000006
762.0,20230828,70.0,218,32.0,10,12.0,1.0,43479.0,32301.0,10,0,11178.0
763.0,20210625,120.0,49,9.0,14,13.0,1.0,87623.25,71740.0,5,0,15883.25
764.0,20240518,35.0,237,14.0,16,4.0,1.0,64183.2,76352.0,20,0,-12168.800000000003
765.0,,248.0,279,32.0,6,5.0,1.0,48414.0,56664.0,0,0,-8250.0
766.0,20200424,356.0,27,35.0,2,15.0,1.0,46642.15,55000.0,5,0,-8357.849999999999
767.0,20200223,172.0,101,16.0,1,13.0,1.0,47185.2,69643.0,15,1,-22457.800000000003
768.0,20221012,98.0,277,46.0,4,2.0,1.0,37732.0,39341.0,20,1,-1609.0
769.0,20240326,494.0,209,22.0,3,2.0,1.0,42228.45,53628.0,5,0,-11399.550000000003
770.0,,341.0,193,42.0,5,11.0,1.0,42263.7,36184.0,15,1,6079.699999999997
771.0,20210314,424.0,55,36.0,10,8.0,1.0,71944.0,56516.0,15,0,15428.0
772.0,20230315,257.0,119,20.0,19,12.0,1.0,72373.6,70613.0,20,0,1760.6000000000058
773.0,20201210,483.0,143,28.0,8,2.0,1.0,40550.75,40336.0,5,1,214.75
774.0,20210531,352.0,2,1.0,15,2.0,1.0,52216.35,76813.0,15,0,-24596.65
775.0,20200413,489.0,254,17.0,10,1.0,1.0,45660.0,78041.0,20,1,-32381.0
776.0,20200207,498.0,126,10.0,12,4.0,1.0,64251.9,69592.0,10,0,-5340.0999999999985
777.0,20240717,36.0,16,36.0,5,3.0,1.0,51152.8,58307.0,20,0,-7154.199999999997
778.0,20201123,78.0,77,41.0,5,15.0,1.0,53468.85,75142.0,5,1,-21673.15
779.0,20220809,5.0,283,26.0,19,10.0,1.0,54788.39999999999,51454.0,5,1,3334.399999999987
780.0,20250130,210.0,125,999.0,6,2.0,1.0,87973.8,77409.0,5,1,10564.800000000003
781.0,20210429,136.0,133,7.0,8,1.0,1.0,89748.90000000001,57457.0,10,0,32291.90000000001
782.0,20231211,321.0,286,29.0,5,13.0,1.0,35406.75,79601.0,15,0,-44194.25
783.0,20240709,401.0,210,1.0,19,9.0,1.0,40915.8,73410.0,10,0,-32494.199999999997
784.0,20220329,155.0,28,23.0,14,11.0,1.0,78132.6,52038.0,10,0,26094.600000000006
785.0,20221217,46.0,282,38.0,10,9.0,1.0,45271.8,58117.0,10,0,-12845.199999999997
786.0,20230605,12.0,23,8.0,3,12.0,1.0,42625.60000000001,79135.0,20,0,-36509.39999999999
787.0,20240310,123.0,84,8.0,1,2.0,1.0,29700.0,48089.0,20,0,-18389.0
788.0,20221221,285.0,27,29.0,1,3.0,1.0,95375.0,53898.0,0,1,41477.0
789.0,20220912,286.0,29,9.0,17,8.0,1.0,80236.0,66210.0,0,0,14026.0
790.0,20210116,429.0,94,50.0,6,3.0,1.0,35965.0,32062.0,0,1,3903.0
791.0,20240813,197.0,200,48.0,5,3.0,1.0,68575.45,53899.0,15,1,14676.449999999997
792.0,20240725,5.0,81,20.0,3,1.0,1.0,61191.0,49191.0,10,0,12000.0
793.0,20220511,52.0,282,2.0,3,5.0,1.0,67488.95,50306.0,5,0,17182.949999999997
794.0,20201112,300.0,165,7.0,19,7.0,1.0,50349.0,38780.0,0,0,11569.0
795.0,20200907,237.0,150,30.0,3,6.0,1.0,49697.8,32403.0,15,0,17294.800000000003
796.0,20210615,247.0,158,4.0,11,13.0,1.0,57783.85,49773.0,15,0,8010.8499999999985
797.0,20220505,76.0,220,47.0,3,12.0,1.0,92121.5,61341.0,5,1,30780.5
798.0,20210213,458.0,265,34.0,1,10.0,1.0,44217.0,45421.0,15,0,-1204.0
799.0,20201028,168.0,165,38.0,9,14.0,1.0,54682.95,52216.0,5,0,2466.949999999997
800.0,20220516,,31,39.0,15,3.0,1.0,39915.0,79910.0,0,1,-39995.0
801.0,20241228,81.0,284,12.0,19,5.0,1.0,46157.65,30515.0,5,0,15642.650000000001
802.0,20210603,425.0,10,12.0,2,15.0,1.0,32135.4,74908.0,10,1,-42772.6
803.0,20220804,58.0,124,39.0,12,12.0,1.0,42978.95,33988.0,5,0,8990.949999999997
804.0,20210224,277.0,179,11.0,13,10.0,1.0,54960.15,57510.0,15,1,-2549.8499999999985
805.0,20220130,301.0,155,3.0,1,13.0,1.0,63683.1,32922.0,10,0,30761.1
806.0,20200820,17.0,81,42.0,3,10.0,1.0,55508.5,46035.0,5,0,9473.5
807.0,20200915,408.0,100,37.0,5,14.0,1.0,56670.3,68803.0,10,0,-12132.699999999997
808.0,20210108,451.0,69,11.0,15,10.0,1.0,59877.0,34931.0,10,0,24946.0
809.0,20220223,462.0,203,21.0,5,2.0,1.0,58201.75,77352.0,5,0,-19150.25
810.0,,218.0,82,15.0,4,6.0,1.0,45893.0,42520.0,0,0,3373.0
811.0,20230710,396.0,26,10.0,5,13.0,1.0,88938.0,69679.0,10,0,19259.0
812.0,20211127,57.0,253,23.0,18,8.0,1.0,79704.0,68637.0,20,0,11067.0
813.0,20210916,141.0,99,9.0,17,15.0,1.0,34369.1,41265.0,5,0,-6895.9000000000015
814.0,20230421,164.0,89,12.0,13,13.0,1.0,86579.1,73495.0,10,0,13084.100000000006
815.0,20230404,47.0,294,1.0,2,6.0,1.0,54448.45,75457.0,15,1,-21008.550000000003
816.0,20241011,429.0,44,6.0,6,1.0,1.0,43812.0,41641.0,0,0,2171.0
817.0,20201221,271.0,205,37.0,17,4.0,1.0,44380.8,48440.0,10,0,-4059.199999999997
818.0,20201231,218.0,7,19.0,4,8.0,1.0,69602.25,43110.0,15,0,26492.25
819.0,20210905,186.0,150,6.0,11,12.0,1.0,86689.4,51482.0,5,1,35207.399999999994
820.0,20241125,287.0,255,49.0,13,5.0,1.0,71196.8,62832.0,20,1,8364.800000000003
821.0,20220311,432.0,102,48.0,17,12.0,1.0,44896.5,52210.0,10,1,-7313.5
822.0,20200617,309.0,135,30.0,17,9.0,1.0,55129.3,44557.0,15,0,10572.300000000003
823.0,20200123,180.0,207,29.0,20,13.0,1.0,67140.0,63916.0,20,1,3224.0
824.0,20240801,233.0,18,31.0,8,7.0,1.0,58114.5,68806.0,15,0,-10691.5
825.0,20220822,62.0,216,33.0,17,13.0,1.0,65793.4,63297.0,15,1,2496.399999999994
826.0,20220311,213.0,162,26.0,9,4.0,1.0,36902.75,59845.0,5,0,-22942.25
827.0,20240811,206.0,91,6.0,11,14.0,1.0,56194.2,40087.0,10,0,16107.199999999997
828.0,20230617,301.0,121,25.0,19,6.0,1.0,68636.8,53513.0,20,0,15123.800000000003
829.0,20220216,133.0,76,8.0,13,11.0,1.0,68895.0,55320.0,10,0,13575.0
830.0,20230515,371.0,59,11.0,1,7.0,1.0,38673.6,33140.0,20,1,5533.5999999999985
831.0,20240626,152.0,260,39.0,1,8.0,1.0,59821.3,57456.0,15,1,2365.300000000003
832.0,20201231,17.0,90,44.0,6,1.0,1.0,54000.9,68984.0,10,0,-14983.099999999999
833.0,20200102,74.0,300,4.0,9,3.0,1.0,64017.9,41969.0,10,1,22048.9
834.0,20210524,433.0,257,46.0,9,9.0,1.0,80281.8,56221.0,10,1,24060.800000000003
835.0,20230523,211.0,207,48.0,19,9.0,1.0,47041.55,68107.0,15,1,-21065.449999999997
836.0,20230212,289.0,292,21.0,20,9.0,1.0,80368.34999999999,68666.0,15,0,11702.349999999991
837.0,20200516,96.0,269,26.0,7,5.0,1.0,62635.5,69526.0,10,1,-6890.5
838.0,20200308,358.0,117,41.0,19,10.0,1.0,55083.2,43377.0,20,0,11706.199999999997
839.0,20200913,427.0,78,7.0,16,15.0,1.0,76888.8,67370.0,20,0,9518.800000000003
840.0,,280.0,3,999.0,14,13.0,1.0,55593.0,70349.0,10,1,-14756.0
841.0,20200507,408.0,116,11.0,16,4.0,1.0,57391.15,33396.0,15,1,23995.15
842.0,20221007,340.0,37,29.0,6,7.0,1.0,54547.0,42443.0,0,0,12104.0
843.0,20210607,213.0,165,18.0,8,1.0,1.0,53339.2,35886.0,20,0,17453.199999999997
844.0,20240108,182.0,232,19.0,16,5.0,1.0,69638.40000000001,33073.0,10,0,36565.40000000001
845.0,20201106,142.0,13,45.0,18,7.0,1.0,53425.8,63668.0,10,1,-10242.199999999997
846.0,20230506,47.0,214,3.0,17,3.0,1.0,67973.0,31354.0,0,0,36619.0
